Jeff Fletcher,,1,,1,,1,,,1,,,,1,,1,,,,,,,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1dXBoPA,96,89,9,0,6,6,17,2,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,0,
Carlos Frias,,1,1,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,1,,,,7,http://bit.ly/1igNkkf,58,90,9,13,0,0,17,0,18,0,0,0,0,0,0,10,8,0,0,0,15,0,0,,9,
Carter Gaddis,,1,1,,,,,,1,,,,,,1,1,,1,,,,,,1,,,,,1,,,1,,,,9,http://bit.ly/Kzq2GN,65,91,9,13,0,0,17,0,18,4,0,2,0,0,0,10,0,0,5,0,15,0,0,,1,
Steven Gietschier*,,1,1,,,,,,1,,,,1,,1,,,1,,,1,,,1,,,,,,,,1,,,,9,bbwaa.com/14-hof-ballots,67,87,9,13,0,0,17,2,18,0,0,2,0,0,3,10,0,0,0,0,15,0,0,,1,
David Ginsburg*,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,4,bbwaa.com/14-hof-ballots,6,60,0,0,0,0,17,0,18,0,0,0,0,0,0,10,0,0,0,0,15,0,0,,36,
Steven M. Goldman,,1,1,,,,,,1,,,,1,,1,,,,,,,,,1,1,,,,1,,,1,,1,,10,http://bit.ly/JLhfRT,76,95,9,13,0,0,17,2,18,0,0,0,0,0,0,10,8,0,5,0,15,3,0,,0,
Scot Gregor,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,1,,,,,1,,,,9,http://bit.ly/19QyWJz,72,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,5,0,0,15,0,0,,1,
Bill Griffith*,,,,,,,,,1,,,,,,1,1,,,,1,1,,,1,1,,1,,1,,,,,1,,10,bbwaa.com/14-hof-ballots,61,77,0,0,0,0,17,0,18,4,0,0,0,10,3,10,8,5,5,0,0,3,0,,0,
Joe Haakenson,,1,1,,,,,,1,,,,,,1,,,1,,1,,,,1,,,,,1,,,1,,1,,10,http://bit.ly/1gnyPWV,67,97,9,13,0,0,17,0,18,0,0,2,0,10,0,10,0,0,5,0,15,3,0,,0,
Jim Hawkins*,,,,,,,,,1,,,,,,1,1,,,,1,,,,,,,1,,,,,1,,1,,7,bbwaa.com/14-hof-ballots,40,72,0,0,0,0,17,0,18,4,0,0,0,10,0,0,0,5,0,0,15,3,0,,9,
Henry Hecht,,,,,,,,,1,,,,,,1,,,1,,1,,,,,,,1,,,,,1,,,,6,Via email,25,67,0,0,0,0,17,0,18,0,0,2,0,10,0,0,0,5,0,0,15,0,0,,16,
Bob Hertzel,,1,1,1,,1,,,1,,,,,,1,,1,,,1,1,,,,,,,,,,,1,,,,10,"http://bit.ly/19IcG6C (""if memory serves"") - clarified yes Bagwell, no Walker",84,94,9,13,6,6,17,0,18,0,1,0,0,10,3,0,0,0,0,0,15,0,0,,0,
Lowell Hickey*,,1,1,,,,,,1,,,,,,1,,,,,1,,,,,,,1,,1,,,1,,,,8,bbwaa.com/14-hof-ballots,52,92,9,13,0,0,17,0,18,0,0,0,0,10,0,0,0,5,5,0,15,0,0,,4,
Bob Hohler,,1,1,,,,,,1,,,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,8,http://b.globe.com/JJ4GXi,68,95,9,13,0,0,17,0,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,4,
Joseph E. Hoppel*,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,4,bbwaa.com/14-hof-ballots,1,42,9,0,0,0,0,0,18,0,0,0,0,0,0,10,0,5,0,0,0,0,0,,36,
Jeff Horrigan*,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,1,1,,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,89,98,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,0,
Garry D. Howard,,,1,1,,1,,,1,,,,,,1,,,,,1,,,1,1,,,1,,,,,1,,,,10,http://bit.ly/1kwmAx0,85,95,0,13,6,6,17,0,18,0,0,0,0,10,0,10,0,5,0,0,15,0,0,,0,
Stephen Jacobson,,,1,,,,,,1,,,,,,1,,,1,,,,,,1,1,,,,,,,1,,,,7,Via email,51,83,0,13,0,0,17,0,18,0,0,2,0,0,0,10,8,0,0,0,15,0,0,,9,
Bruce Jenkins*,,,,1,,1,,,1,,,,,,1,,,,1,1,,,,1,,,1,,,,1,1,,,,10,bbwaa.com/14-hof-ballots,84,87,0,0,6,6,17,0,18,0,0,0,2,10,0,10,0,5,0,1,15,0,0,,0,
Joey Johnston,,,1,1,,1,,,1,,,,,,1,,,1,,1,,,,1,1,,,,,,,1,,,,10,http://bit.ly/1iZuVYa,89,97,0,13,6,6,17,0,18,0,0,2,0,10,0,10,8,0,0,0,15,0,0,,0,
Tom Keegan,,,1,1,,1,,,1,,,,,,1,,,,,1,1,,,1,1,,,,,,,1,,,,10,http://bit.ly/1d10FbI,92,97,0,13,6,6,17,0,18,0,0,0,0,10,3,10,8,0,0,0,15,0,0,,0,
Peter Kerasotis,,,,,,,,,1,,,,1,,1,1,1,1,,,1,,,,1,,1,,,,,1,,,,10,Via email/Facebook,63,72,0,0,0,0,17,2,18,4,1,2,0,0,3,0,8,5,0,0,15,0,0,,0,
Ann Killion,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,1,,,,4,http://bit.ly/1ks3dFh,0,46,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,5,0,15,0,0,,36,
Mark Kiszla,,,1,1,,1,,,1,,,,,,1,,,,,1,1,,,,1,,1,,,,,1,,,,10,http://bit.ly/1hIN648,88,93,0,13,6,6,17,0,18,0,0,0,0,10,3,0,8,5,0,0,15,0,0,,0,
Danny Knobler*,,,,1,,1,,,1,,,,,,1,,,,1,1,,,,1,,,1,,,,,1,,1,,10,bbwaa.com/14-hof-ballots,86,87,0,0,6,6,17,0,18,0,0,0,2,10,0,10,0,5,0,0,15,3,0,,0,
Steve Kornacki*,,,1,,,,,,1,,,,,,1,,1,,1,1,,,,1,,,,,,,1,1,,1,,10,bbwaa.com/14-hof-ballots,64,88,0,13,0,0,17,0,18,0,1,0,2,10,0,10,0,0,0,1,15,3,0,,0,
Ron Kroichick*,,1,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,5,bbwaa.com/14-hof-ballots,24,72,9,13,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,25,
Bob Kuenster*,,1,1,,,,,,1,,,,1,,1,,,1,,1,1,,,1,,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,69,95,9,13,0,0,17,2,18,0,0,2,0,10,3,10,0,0,0,0,15,0,0,,0,
Gabe Lacques*,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,1,,1,,10,bbwaa.com/14-hof-ballots,100,96,9,13,6,6,17,0,18,0,0,0,0,0,0,10,8,0,0,0,15,3,0,,0,
Bill Lankhof,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,,1,,,,1,,,1,,,,10,Via email,88,96,9,13,6,6,17,0,18,0,0,0,0,10,0,0,8,0,5,0,15,0,0,,0,
Dan Le Batard (Deadspin),,1,1,1,,1,,,1,,,,,,1,1,,,,,,,,1,,,1,,,,,1,,,,10,http://deadsp.in/19THfXk,96,94,9,13,6,6,17,0,18,4,0,0,0,0,0,10,0,5,0,0,15,0,0,,0,
Seth Livingstone,,,,1,,1,,,1,,,,,,1,,,,1,,1,,,1,1,,,,,,1,1,,,,10,http://bit.ly/K8cTnr,92,83,0,0,6,6,17,0,18,0,0,0,2,0,3,10,8,0,0,1,15,0,0,,0,
Chris Long*,,1,,1,,1,,,1,,,,,,1,,,,1,1,,,,1,1,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,94,93,9,0,6,6,17,0,18,0,0,0,2,10,0,10,8,0,0,0,15,0,0,,0,
Dennis Maffezzoli*,,,,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,1,,,,7,bbwaa.com/14-hof-ballots,62,82,0,0,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,9,
Dennis Manoloff,,,1,,,,,,1,,,,,,1,,,,,1,1,,,,1,,1,,,,,1,,,,8,http://bit.ly/1cZOwDU,56,89,0,13,0,0,17,0,18,0,0,0,0,10,3,0,8,5,0,0,15,0,0,,4,
Warren Mayes,,,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,1,,,1,,,,7,http://bit.ly/1y44I0l,42,86,0,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,5,0,15,0,0,,9,
Hal McCoy,,,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,5,http://bit.ly/KXtg7G,16,73,0,13,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,15,0,0,,25,
Ivy McLemore (emailed 1/2/2015),,1,1,1,,1,,,1,,,,1,,1,,,,,,,,,1,1,,,,1,,,,,,,10,Via Email,87,87,9,13,6,6,17,2,18,0,0,0,0,0,0,10,8,0,5,0,0,0,0,,0,
Randy Miller,,1,1,,,,,,1,,,,,,1,,,1,,,,,,1,,,1,,,,,1,,,,8,http://bit.ly/1dxD6DM,61,89,9,13,0,0,17,0,18,0,0,2,0,0,0,10,0,5,0,0,15,0,0,,4,
Kevin Modesti,,1,,1,,1,,,1,,,,,,1,,,,1,,,,,1,1,,,,,,1,1,,,,10,http://bit.ly/1fml525,96,89,9,0,6,6,17,0,18,0,0,0,2,0,0,10,8,0,0,1,15,0,0,,0,
Jim Molony,,1,1,,,,,,1,,,,1,,1,,,,,1,1,,,1,,,,,1,,,1,,,,10,http://bit.ly/1xCAse8,68,97,9,13,0,0,17,2,18,0,0,0,0,10,3,10,0,0,5,0,15,0,0,,0,
Wayne Monroe*,,,1,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,6,bbwaa.com/14-hof-ballots,49,70,0,13,6,6,17,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,16,
La Velle Neal,,,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,1,,1,,,1,,1,,10,http://strib.mn/KGoBXE,70,96,0,13,0,0,17,0,18,0,0,0,0,10,0,10,8,5,5,0,15,3,0,,0,
Lisa Nehus Saxon*,,,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,5,bbwaa.com/14-hof-ballots,16,73,0,13,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,15,0,0,,25,
Joe Ostermeier,,1,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,1,,,1,,1,1,10,http://bit.ly/1y44I0l,68,95,9,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,5,0,15,3,2,,0,
Gregg Patton*,,1,1,,,,,,1,,,,,,1,1,,,,1,,,,1,1,,1,,,,,1,,,,10,bbwaa.com/14-hof-ballots,78,100,9,13,0,0,17,0,18,4,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
Bill Peterson*,,1,1,,,,,,1,,,,,,1,,,,,1,1,,,1,1,,1,,1,,,,,,,10,bbwaa.com/14-hof-ballots,67,90,9,13,0,0,17,0,18,0,0,0,0,10,3,10,8,5,5,0,0,0,0,,0,
Angel M. Prada*,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,3,bbwaa.com/14-hof-ballots,-16,50,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,49,
Jim Reeves*,,1,1,,,,,,1,,,,1,,1,,,1,,,1,,,1,1,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,77,93,9,13,0,0,17,2,18,0,0,2,0,0,3,10,8,0,0,0,15,0,0,,0,
Patrick Reusse,,1,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,7,http://strib.mn/1gme11K,50,90,9,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,0,0,15,0,0,,9,
Alan Robinson,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,4,http://bit.ly/1ewfNfo,-1,52,0,0,0,0,17,0,18,0,0,2,0,0,0,0,0,0,0,0,15,0,0,,36,
Lawrence Rocca*,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,1,,4,bbwaa.com/14-hof-ballots,-21,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,3,0,,36,
John Romano,,1,,1,,1,,,,,,,,,1,1,,,,,1,,,1,1,,1,,,,,1,,,,10,bbwaa.com/14-hof-ballots,96,77,9,0,6,6,0,0,18,4,0,0,0,0,3,10,8,5,0,0,15,0,0,,0,
Glenn Schwarz*,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,4,bbwaa.com/14-hof-ballots,-2,60,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,15,0,0,,36,
Dennis Semrau*,,1,1,,,,,,1,,,,,,1,1,,,,1,,,,1,1,,1,,,,,1,,,,10,bbwaa.com/14-hof-ballots,78,100,9,13,0,0,17,0,18,4,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
Richard Shook,,,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,1,,7,Via email - can't recall 7th vote,37,76,0,13,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,15,3,0,,9,
Claire Smith,,,,1,,1,,,1,,,,,,1,1,,,,1,,,,,,,,,1,,,1,,,,8,http://bit.ly/1cYqdSa,64,81,0,0,6,6,17,0,18,4,0,0,0,10,0,0,0,0,5,0,15,0,0,,4,
Art Spander,,1,,1,,1,,,1,,,,1,,1,1,,,1,,,,,,,,,,,,,,,1,,9,Via email,75,65,9,0,6,6,17,2,18,4,0,0,2,0,0,0,0,0,0,0,0,3,0,,1,
Clark Spencer*,,1,1,,,,,,1,,,,1,,1,,,,,,,,,1,1,,1,,,,,1,,,1,10,bbwaa.com/14-hof-ballots,78,95,9,13,0,0,17,2,18,0,0,0,0,0,0,10,8,5,0,0,15,0,2,,0,
Richard F. Telander*,,,1,,,,,,1,,,,,,1,,1,,,1,1,,,1,1,,1,,,,,1,,,,10,bbwaa.com/14-hof-ballots,70,96,0,13,0,0,17,0,18,0,1,0,0,10,3,10,8,5,0,0,15,0,0,,0,
Serge Touchette,,,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,6,http://bit.ly/LllpAh,34,81,0,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,0,0,15,0,0,,16,
Jeff Vorva,,1,1,,,,,,1,,,,,,1,1,,,,,,,,1,,,1,,1,,,1,,,1,10,http://bit.ly/KUEvO7,72,92,9,13,0,0,17,0,18,4,0,0,0,0,0,10,0,5,5,0,15,0,2,,0,
David Wilhelm,,1,1,,,,,,1,,,,,,1,,,1,,1,1,,,,1,,,,1,,,1,,,,10,http://bit.ly/1y44I0l,67,95,9,13,0,0,17,0,18,0,0,2,0,10,3,0,8,0,5,0,15,0,0,,0,
Gordon Wittenmyer*,,,1,,,,,,1,,,,,,1,1,,,,1,1,,,,,,,,,,,1,,1,,8,bbwaa.com/14-hof-ballots,52,83,0,13,0,0,17,0,18,4,0,0,0,10,3,0,0,0,0,0,15,3,0,,4,
Russ White*,,1,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,7,bbwaa.com/14-hof-ballots,50,90,9,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,0,0,15,0,0,,9,
Bernie Wilson,,,1,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,1,,,1,,,,7,Via email,42,88,0,13,0,0,17,0,18,0,0,0,0,10,0,10,0,0,5,0,15,0,0,,9,
Gregg Wong*,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,1,,1,,,1,,,,10,bbwaa.com/14-hof-ballots,74,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,5,5,0,15,0,0,,0,
Tom Yantz,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,,,1,,,,,1,,,,8,Via email,60,97,9,13,0,0,17,0,18,0,0,0,0,10,0,10,0,5,0,0,15,0,0,,4,
Mark Zuckerman,,1,1,,,,,,1,,,,,,1,1,,,,,,,,1,1,,1,,,,,1,,,1,10,http://bit.ly/JIexMZ,80,95,9,13,0,0,17,0,18,4,0,0,0,0,0,10,8,5,0,0,15,0,2,,0,
