Roger Rubin,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,1,,,,1,,,,8,http://nydn.us/1AzWRtJ,1/6/2015,,0,0,13,13,9,9,0,0,7,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,65,New York,
Bob Sansevere,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,,1,,,,1,1,,,10,http://bit.ly/1Hd2mjH,12/29/2014,,13,13,13,13,9,0,0,0,7,7,7,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,Minneapolis,
Mark Saxon,,,1,1,1,,,1,,,,,,,,,1,1,,1,,,,,,,1,1,,,,,1,,,,10,http://bit.ly/1tgaF65,12/27/2014,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Atlanta,
Jeff Schultz,,,,1,,,,,,,,,,,,,1,,,1,,1,,,,,,1,1,,,,1,,1,,8,http://on-ajc.com/1xwPv9r,1/5/2015,,0,0,13,13,0,0,9,7,7,0,7,7,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,62,Atlanta,
Mike Shalin,,,,,1,,,1,,,,,,,,,1,,1,1,1,,,,,,1,1,1,,,,1,,,,10,Facebook,12/24/2014,,13,13,13,13,9,0,9,0,7,0,7,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,New York,
Dan Shaughnessy,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,1,,1,,6,http://bit.ly/1uWrFyM,12/16/2014,,0,0,13,13,0,0,9,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,40,Boston,
Joel Sherman,,,,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,,1,1,,,,1,,,,9,http://bit.ly/1wS8fuP,1/6/2015,,13,13,13,13,0,0,9,0,7,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,85,New York,
Bob Sherwin,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,,,,1,,,,7,http://bit.ly/1DbFy4v,1/5/2015,,0,0,13,13,9,9,0,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,53,Seattle,
Tom Singer,,,1,1,1,,,1,,,,,,,,,1,1,1,1,,,,,,,1,,,,,1,,,,,10,http://atmlb.com/1AS5UUn,1/5/2015,,13,13,13,13,9,9,0,0,0,0,0,7,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,Honorary,
Michael Silverman,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,,,,,10,http://bit.ly/1B8HHJS,12/25/2014,,13,13,13,13,9,9,9,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Boston,
Steve Simmons,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,1,,1,1,1,,,,1,,,,10,http://bit.ly/1zTf3OA,12/21/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,Toronto,
Claire Smith,,,,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,1,1,,,,8,http://bit.ly/1BxDBey,1/4/2015,,13,13,13,13,0,0,0,0,0,0,7,7,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,67,Honorary,
Susan Slusser,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,,,9,http://bit.ly/1xzmb1O,1/5/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,80,Bay Area,
Art Spander,,,1,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,5,Via email - to the best of his recollection. May have voted Schilling and/or McGwire,12/20/2014,,13,13,13,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,36,Bay Area,
Lyle Spencer,,,,1,,,,,,,,,,,,,1,,,1,,1,,,1,,1,1,1,,,,1,,1,,10,http://atmlb.com/1AS5UUn,1/5/2015,,0,0,13,13,9,0,9,7,7,7,7,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Honorary,
Barry Stanton,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,1,,,,4,http://es.pn/1rU0d92,1/4/2015,,0,0,13,13,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,-36,4,New York,
Jayson Stark,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://es.pn/1rU0d92,1/4/2015,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ESPN,
Carl Steward,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,1,,10,http://bit.ly/1FRCyae,12/4/2014,,13,13,13,13,9,9,9,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Bay Area,
Larry Stone,,,1,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,1,1,,,,,1,,,,10,http://bit.ly/1wLjImr,12/12/2014,,13,13,13,13,9,9,9,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Seattle,
Jim Street,,,,1,,,,,,,,,1,,,,1,,1,1,,,,,,,1,1,,,,1,1,,,,9,http://bit.ly/17e35o0,1/5/2015,,0,0,13,13,9,0,9,0,0,0,7,7,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,63,Honorary,
Paul Sullivan,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,1,,,,6,http://trib.in/1zJsJrv,1/2/2015,,0,0,13,13,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,34,Chicago,
TR Sullivan,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,,,,,10,Comment #28,12/25/2014,,13,13,13,13,9,9,9,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Dallas,
John Tomase,,,,,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,1,,1,,1,,1,,10,http://bit.ly/1CXJRAe,1/1/2015,,13,13,13,13,9,0,0,7,7,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,Boston,
Marc Topkin,,,1,1,1,,,1,,,,,,,,,1,,,1,,1,,,,,1,,,,1,,1,,,,10,http://bit.ly/1sNBEWo,12/21/2014,,13,13,13,13,9,9,0,0,0,0,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Tampa,
Mike Vaccaro,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://bit.ly/1v07SO5 / http://bit.ly/1r8GySh,12/19/2014,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York,
Juan Vene,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,6,http://bit.ly/1xoKIoZ,12/27/2014,,0,0,13,13,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,22,New York,
Tom Verducci,,,1,1,,,,,,,,,,,,,1,1,,1,,1,,,1,,,1,1,,,,1,,,,10,MLB Network,1/2/2015,,0,0,13,13,0,9,9,0,7,7,7,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,New York,
Russ White,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,1,,,1,1,,,,9,Email to Ilychs,1/4/2015,,0,0,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,74,Honorary,
George Willis,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,1,,1,,,,7,http://bit.ly/1wS8fuP,1/6/2015,,13,13,0,13,9,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,56,New York,
Bernie Wilson,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,1,1,,1,,8,Via email,12/27/2014,,0,0,13,13,9,9,0,7,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,62,San Diego,
Anonymous,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,1,,,,1,1,,,,6,,1/3/2015,,0,0,13,13,0,0,9,0,0,0,7,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,31,,
Anonymous Blank Ballot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Announced@BBWAA,1/6/2015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,-100,-100,,
John Altavilla,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,,,,1,,,,6,http://cour.at/1w0UaLt,1/6/2015,,0,0,13,13,9,0,0,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,37,Boston,
Dom Amore,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://cour.at/1w0UaLt,1/6/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Boston,
Andrew Baggarly,,,1,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,1,1,,,,,1,,,,10,http://bit.ly/13XJar6,1/6/2015,,13,13,13,13,9,9,9,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Bay Area,
Geoff Baker,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,7,http://bit.ly/1DhtYVn,1/6/2015,,0,0,13,13,0,9,9,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,56,Seattle,
David Barron*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,9,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Houston,
John Black*,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,,,,1,,,,,8,BBWAA.com,1/8/2015,,13,13,13,13,9,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,69,Houston,
Paul Bodi*,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,,,5,BBWAA.com,1/8/2015,,0,0,13,13,9,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,24,Honorary,
Nick Canepa (partial),,,,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,,,,1,,1,,7,Did not vote 10. Won't reveal full ballot,1/6/2015,,0,0,13,13,9,0,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,54,San Diego,
Michael Chesnick*,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Honorary,
Joe Christensen*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,9,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Minneapolis,
Bill Christine*,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,,,,,1,,,,8,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,67,Honorary,
Frank Clines*,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,,1,1,,1,1,10,BBWAA.com,1/8/2015,,13,13,13,13,9,0,0,7,0,0,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Honorary,
Dave Cunningham*,,,1,1,1,,,1,,,,,,,,,1,,,1,1,,,,,,1,,,,,,,,,,8,BBWAA.com,1/8/2015,,13,13,13,13,9,9,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,74,Honorary,
Guy Curtright,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,1,1,,,,10,http://bit.ly/1ACyefM,1/6/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Atlanta,
John Fay,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,1,,,1,1,,,,1,,,1,10,http://cin.ci/17hecga,1/6/2015,,0,0,13,13,0,9,9,0,7,7,7,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,Cincinnati,
Jim Ferguson*,,,1,1,,,,,1,,,,,,,,1,,,1,,,,,,,1,,,,1,1,1,,,,9,BBWAA.com,1/8/2015,,0,0,13,13,9,9,0,0,0,0,7,7,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,62,Honorary,
Ken Fidlin*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,,1,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,9,0,0,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Toronto,
Carter Gaddis,,,1,1,,,,,,,,,,,,,1,,1,1,,1,,,,,1,,,,,1,1,,,,9,http://bit.ly/1In6w7n,1/6/2015,,0,0,13,13,9,9,0,0,0,0,7,7,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,65,Tampa,
Leslie Gibson McCarthy*,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,1,,,1,1,,,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,0,7,0,7,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,Honorary
Steven Gietschier*,,,1,1,,,,,,,,,,,,,1,1,1,1,,1,,,1,,1,,,,,,1,,,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,0,0,0,7,7,7,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Honorary
Steven M. Goldman*,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,,,1,1,,,,1,1,,1,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,7,0,0,7,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Cleveland
Jay Greenberg,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,1,,,1,1,,1,,10,Via DM,1/8/2015,,0,0,13,13,9,0,9,7,7,0,7,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Honorary
Jim Hawkins*,,,,,,,,,,,,,,,,,1,,1,1,,,,,1,,,1,1,,,,1,,1,,8,BBWAA.com,1/8/2015,,0,0,13,13,0,0,9,7,7,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,63,Honorary
Jim Henneman,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,,,,,1,,1,,10,http://bit.ly/1DvqnjH,1/6/2015,,0,0,13,13,9,9,9,7,0,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Baltimore
Steve Henson*,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,,,,,,1,1,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,0,9,7,0,7,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,Los Angeles
Hirokazu Higuchi*,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,4,BBWAA.com,1/8/2015,,0,0,13,13,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,-36,4,Los Angeles
Joseph E. Hoppel*,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,,,,1,,,,6,BBWAA.com,1/8/2015,,0,0,13,13,9,9,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,42,Honorary
Jeff Horrigan*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,1,,1,,1,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,0,0,7,0,7,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Hoorary
Garry D. Howard*,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,1,,1,,,,1,,1,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,0,0,0,0,7,7,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,Honorary
Bruce Jenkins,,,,,1,,,1,,,,,,,,,1,,,1,1,,1,,,,1,,1,,,,1,1,,,10,http://bit.ly/1ACfr4d,1/6/2015,,13,13,13,13,9,0,0,0,7,0,7,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Bay Area
Ann Killion,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,1,,,,6,http://bit.ly/1ACfr4d,1/6/2015,,0,0,13,13,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,34,Bay Area
Steve Kornacki*,,,1,1,,,,,,,,,,,,,1,,,1,1,,1,,,,1,,1,,,,1,,1,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,0,7,7,0,7,7,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Detroit
Danny Knobler*,,,,,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,1,1,,,,1,,1,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,0,9,7,7,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,At-large
Ron Kroichick,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,5,http://bit.ly/1ACfr4d,1/6/2015,,0,0,13,13,0,9,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,19,Bay Area
Bob Keunster*,,,1,1,,,,,,,,,,,,,1,1,1,1,,1,,,,,,1,,,,,1,,1,,10,BBWAA.com,1/8/2015,,0,0,13,13,0,9,9,7,0,0,7,7,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Honorary
Gil LeBreton,,,1,1,1,,,1,,,,,,,,,1,1,,1,,,,,,,1,1,,,,,1,,,,10,http://bit.ly/17iwwWd,1/7/2015,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Dallas
Chris Long*,,,1,,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,1,,,1,,1,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,9,0,0,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,Honorary
Marc Maturo*,,,,1,1,,,1,,,,,,,,,1,1,1,1,,,,,,,1,1,,,,,1,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,0,9,0,0,0,7,7,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Honorary
Hal McCoy,,,1,1,,1,,,,,,,,,,,1,,1,1,,1,,,,,,,,,,1,1,,,,9,http://bit.ly/1wV1fxd,1/7/2015,,0,0,13,13,0,9,0,0,0,0,7,7,0,4,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,-4,53,Cincinnati
Dan McGrath*,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,1,,1,,7,BBWAA.com,1/8/2015,,0,0,13,13,0,9,0,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,54,Chicago
Adam Mertz,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,1,,1,,,,8,Via DM,1/6/2015,,13,13,13,13,9,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,74,Milwaukee
Kevin Modesti,,,1,,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,1,,,,,,1,,,9,http://bit.ly/1BwwRPX,1/6/2015,,13,13,13,13,9,9,9,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,84,Los Angeles
David Leon Moore*,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,4,BBWAA.com,1/8/2015,,0,0,13,13,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,-36,4,Los Angeles
John Nadel*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,,,,,1,1,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,0,0,0,0,7,7,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Honorary
La Velle E. Neal III,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,1,,,1,1,,1,,10,http://strib.mn/13YUDqz,1/6/2015,,0,0,13,13,9,9,9,7,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Minneapolis
Lisa Nehus Saxon*,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,1,,,,5,BBWAA.com,1/8/2015,,0,0,13,13,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,22,Honorary
Drew Olson,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,1,,10,http://bit.ly/1BFBnto,1/6/2015,,13,13,13,13,9,9,9,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Milwaukee
Gregg Patton*,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Honorary
Bill Plunkett*,,,1,1,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,1,,,1,9,BBWAA.com,1/8/2015,,0,0,13,13,9,9,0,0,0,0,7,7,4,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,67,Los Angeles
Rob Rains,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,,,,1,1,,,,8,http://bit.ly/1BxoNOQ,1/6/2015,,0,0,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,64,St. Louis
Ray Ratto,,,1,,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,,,,,1,,1,,10,http://bit.ly/1KjKaaB,1/6/2015,,13,13,13,13,9,9,9,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Bay Area,
Juan C. Rodriguez*,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,1,,,,,,1,1,10,BBWAA.com,1/8/2015,,0,0,13,13,9,9,9,7,7,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Miami,
Joe Rutter,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,,,9,http://bit.ly/14t5wSz,1/6/2015,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,92,Pittsburgh,
Henry Schulman,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,1,1,,,,10,http://bit.ly/1ACfr4d,1/6/2015,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Bay Area,
Glenn Schwarz*,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,1,,,,5,BBWAA.com,1/8/2015,,0,0,13,13,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,24,Honorary,
Charles R. Scoggins Jr.*,,,1,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,1,,,,1,,,,10,BBWAA.com,1/8/2015,,13,13,13,13,9,9,0,0,7,0,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Honorary,
