voter,player,vote16,vote17,weight
Chris Bahr,Fred McGriff,0,0,0.0049099218529853406
Chris DeLuca,Fred McGriff,0,0,0.0111963939653082
Chris Elsberry,Fred McGriff,1,1,0.035713830748231201
Chris Haft,Fred McGriff,0,0,0.0094453206865147774
Claire Smith,Fred McGriff,0,0,0.010072325183606625
Dan Gelston,Fred McGriff,0,0,0.0020017990630177515
Dan Graziano,Fred McGriff,1,1,0.0017091390229529112
Dan McGrath,Fred McGriff,0,0,0.0045929339095836519
Dan Shaughnessy,Fred McGriff,0,0,0.0051810749372888671
Danny Knobler,Fred McGriff,0,0,-0.002211891203951856
Dave Albee,Fred McGriff,0,0,0.0037072247381709452
Dave Krieger,Fred McGriff,0,0,0.0053977107760045037
David Ammenheuser,Fred McGriff,0,0,0.0061092792472235728
David Barron,Fred McGriff,0,0,-0.0018078222837694931
David Borges,Fred McGriff,0,0,0.0019171788089248582
David Lariviere,Fred McGriff,1,1,0.005039475274053731
David Lennon,Fred McGriff,0,0,0.001764443973736125
Dejan Kovacevic,Fred McGriff,0,0,0.0056854639101917718
Dennis Maffezzoli,Fred McGriff,0,0,0.001764443973736125
Dennis Manoloff,Fred McGriff,0,0,0.0015654578838897541
Derrick Goold,Fred McGriff,0,0,0.0072125263200431755
Dom Amore,Fred McGriff,0,0,0.00042007353313925559
Don Burke,Fred McGriff,0,0,0.0010540889619626761
Drew Olson,Fred McGriff,0,0,0.0010735947530830106
Ed Hilt,Fred McGriff,0,1,2.540232902996281e-05
Eduardo Almada,Fred McGriff,0,0,0.005043272406884701
Eric Nunez,Fred McGriff,0,0,4.9180988574885337e-05
Evan Grant,Fred McGriff,0,0,0.0065216770993900544
Frank Clines,Fred McGriff,0,0,0.015419114117169896
Fred Mitchell,Fred McGriff,0,0,0.0074041060302862515
Gabe Lacques,Fred McGriff,0,0,0.0051936007793840977
Garry Brown,Fred McGriff,0,0,0.00099039851380372241
Garry D Howard,Fred McGriff,0,0,0.002248178104578722
Gene Myers,Fred McGriff,0,1,0.0027839141012950684
Geoff Baker,Fred McGriff,0,0,0.001487683008741616
George A King III,Fred McGriff,0,0,0.010403426937576548
George Willis,Fred McGriff,0,1,-0.041082093786020173
Gil LeBreton,Fred McGriff,0,0,0.0019535927535737148
Greg Cote,Fred McGriff,0,0,0.014981087254224968
Gregg Patton,Fred McGriff,0,0,0.00042007353313925559
Gregg Wong,Fred McGriff,0,0,0.0072149572504477044
Guy Curtright,Fred McGriff,0,1,0.0041026881292922724
Hal Bodley,Fred McGriff,1,1,0.0067730265793771458
Hal McCoy,Fred McGriff,1,1,-0.011166463226913495
Henry Schulman,Fred McGriff,0,0,0.0045390293084210534
Howard Bryant,Fred McGriff,0,1,0.004726986153444376
Ian OConnor,Fred McGriff,0,0,0.001764443973736125
Jack Curry,Fred McGriff,0,0,0.00042007353313925559
Jack Magruder,Fred McGriff,0,0,0.012009384248824228
Jack McCaffery,Fred McGriff,0,0,0.002112940822375738
Jay Dunn,Fred McGriff,1,1,0.019769023211395963
Jay Greenberg,Fred McGriff,0,0,0.0069420725226410221
Jayson Stark,Fred McGriff,0,0,0.001764443973736125
Jeff Fletcher,Fred McGriff,0,0,0.0020374837863442606
Jeff Horrigan,Fred McGriff,0,0,0.0061249607233881398
Jeff Jacobs,Fred McGriff,0,0,0.00042007353313925559
Jeff Passan,Fred McGriff,0,0,0.001764443973736125
Jeff Schultz,Fred McGriff,1,1,0.0024066014772186149
Jeffrey Flanagan,Fred McGriff,0,0,0.0045242726604272478
Jerry Crasnick,Fred McGriff,0,0,0.00042007353313925559
Jerry Green,Fred McGriff,0,0,0.0094465677309505721
Jim Alexander,Fred McGriff,0,0,-0.0058813498051039446
Jim Caple,Fred McGriff,0,1,0.0028885653819223996
Jim Hawkins,Fred McGriff,0,0,0.0020830725120957838
Jim Henneman,Fred McGriff,0,0,-0.00027077568751283877
Jim Ingraham,Fred McGriff,1,1,-0.00069862067429024024
Jim Street,Fred McGriff,0,0,0.018161561894448886
Joe Christensen,Fred McGriff,0,0,-0.0018078222837694931
Joe Haakenson,Fred McGriff,1,1,-0.0010712130457766757
Joe Henderson,Fred McGriff,0,1,0.0052026647659584478
Joe Hoppel,Fred McGriff,0,0,0.0058323304271702976
Joe Posnanski,Fred McGriff,0,0,-0.0010747853348115051
Joe Rutter,Fred McGriff,0,0,0.0020017990630177515
Joel Sherman,Fred McGriff,0,0,0.0040968741459804312
John Altavilla,Fred McGriff,0,0,0.0087712673793959115
John Black,Fred McGriff,0,0,0.003958727194651299
John Delcos,Fred McGriff,0,1,0.003194658867824871
John Fay,Fred McGriff,0,0,0.0076817795540040984
John Harper,Fred McGriff,0,0,0.0014444872976475751
John McGrath,Fred McGriff,0,1,0.00042007353313925559
John Nadel,Fred McGriff,0,0,0.0031141643724795051
John Perrotto,Fred McGriff,0,0,0.0084371179913194424
John Shea,Fred McGriff,0,0,0.0053162506736385562
John Tomase,Fred McGriff,0,0,0.0021486255457020668
Jon Heyman,Fred McGriff,1,1,0.00089885005176164226
Jorge Ebro,Fred McGriff,0,0,0.0099166517301458122
Jose de Jesus Ortiz,Fred McGriff,0,0,0.0019535927535737148
Josh Dubow,Fred McGriff,0,0,0.001764443973736125
Juan Vene,Fred McGriff,1,0,0.023354038359050089
Ken Davidoff,Fred McGriff,0,0,0.0052252963112866058
Ken Fidlin,Fred McGriff,0,0,0.0076488674991703198
Ken Rosenthal,Fred McGriff,0,0,0.00042007353313925559
Kevin Cooney,Fred McGriff,0,1,0.0015654578838897541
Kevin Kernan,Fred McGriff,0,1,0.0047774346487235511
Kirby Arnold,Fred McGriff,0,0,0.013757855992080237
La Velle Neal,Fred McGriff,0,0,0.0051271018938006197
Larry Stone,Fred McGriff,0,0,0.00085641471226795361
Lyle Spencer,Fred McGriff,1,1,-6.3476140629660938e-05
Marc Lancaster,Fred McGriff,0,0,0.010292421436742472
Marc Topkin,Fred McGriff,1,1,0.0027012311184972508
Marcos Breton,Fred McGriff,0,0,-0.0010005885600766469
Mark Faller,Fred McGriff,0,0,0.00042007353313925559
Mark Gonzales,Fred McGriff,0,0,0.0016752291533173268
Mark Hale,Fred McGriff,0,0,0.0030126916022341224
Mark Herrmann,Fred McGriff,0,0,0.0099166517301458122
Mark Kreidler,Fred McGriff,0,0,0.010434111273551205
Mark Newman,Fred McGriff,0,0,0.008163019745548665
Mark Purdy,Fred McGriff,0,0,0.008150827632951687
Mark Saxon,Fred McGriff,0,0,0.0019535927535737148
Mark Zuckerman,Fred McGriff,0,0,0.0080197600437362446
Marty Noble,Fred McGriff,0,0,0.0095475000394469513
Mel Antonen,Fred McGriff,0,1,-0.00027077568751283877
Michael Knisley,Fred McGriff,0,0,0.011260291315354278
Michael Silverman,Fred McGriff,0,0,-0.0018078222837694931
Mike Bass,Fred McGriff,0,0,0.0035727329266363457
Mike Bauman,Fred McGriff,0,0,0.0094935269959593727
Mike Berardino,Fred McGriff,0,0,-0.00278891419702723
Mike Imrem,Fred McGriff,0,0,0.001990198049094759
Mike Lefkow,Fred McGriff,0,0,0.0030872736320845654
Mike Nadel,Fred McGriff,0,0,0.00063725357395453468
Mike Puma,Fred McGriff,0,0,0.0072764085114447059
Mike Shalin,Fred McGriff,0,0,0.0011850519430133819
Mike Vaccaro,Fred McGriff,0,0,0.001764443973736125
Nick Cafardo,Fred McGriff,0,0,0.004226254146579532
Nick Pietruszkiewicz,Fred McGriff,0,0,0.0055704016764548392
Pat Caputo,Fred McGriff,1,0,0.0029912136481783018
Paul Bodi,Fred McGriff,0,0,0.0099166517301458122
Paul Daugherty,Fred McGriff,0,0,-5.4190299172609573e-05
Paul Doyle,Fred McGriff,0,0,0.001764443973736125
Paul Gutierrez,Fred McGriff,0,0,0.0080594256124131916
Paul Sullivan,Fred McGriff,0,0,0.0097704758160130929
Pedro Gomez,Fred McGriff,1,1,0.0055428232062981362
Pete Caldera,Fred McGriff,0,0,0.0049171033672328959
Peter Abraham,Fred McGriff,0,0,-0.0010747853348115051
Peter Botte,Fred McGriff,1,1,-0.0022232106301395068
Peter Gammons,Fred McGriff,1,1,-0.0020956268102850233
Peter Pascarelli,Fred McGriff,0,0,0.0020017990630177515
Phil Rogers,Fred McGriff,0,0,0.00063725357395453468
Randy Miller,Fred McGriff,1,1,0.0030578569671000453
Ray Ratto,Fred McGriff,0,0,-0.001765634555464446
Richard Griffin,Fred McGriff,0,0,0.020959612084483024
Richard Justice,Fred McGriff,0,0,0.0026019468357040979
Rick Gosselin,Fred McGriff,0,0,0.042560215592925173
Rick Plumlee,Fred McGriff,0,0,0.0056445614372060502
Rob Biertempfel,Fred McGriff,0,0,0.0097736314500820251
Rob Maaddi,Fred McGriff,0,0,0.0028736536491278772
Rob Parker,Fred McGriff,0,0,0.010288860187590157
Rob Rains,Fred McGriff,0,0,0.0062926612930179785
Roberto Colon,Fred McGriff,0,0,0.005216931461920169
Roch Kubatko,Fred McGriff,0,1,0.0042190726323332465
Roger Mooney,Fred McGriff,1,1,0.00074375758306340729
Roger Rubin,Fred McGriff,0,0,0.0055735573105241158
Ron Chimelis,Fred McGriff,1,1,-0.0019064780304464898
Ron Kroichick,Fred McGriff,0,0,0.0058059018014554962
Ross Newhan,Fred McGriff,0,0,0.0015172515744456758
Sam Carchidi,Fred McGriff,1,1,0.0055950872125023554
Scot Gregor,Fred McGriff,0,0,0.0035180759583326063
Scott Miller,Fred McGriff,1,1,0.00064313218261274874
Scott Priestle,Fred McGriff,0,0,0.00042007353313925559
Shi Davidi,Fred McGriff,0,0,0.010150271402787047
Stephen Jacobson,Fred McGriff,0,0,0.0055704016764548392
Steve Buckley,Fred McGriff,0,1,0.00042007353313925559
Steve Henson,Fred McGriff,0,0,0.0034950576949278182
Steve Kornacki,Fred McGriff,0,0,-0.00083888868735657984
Steve Popper,Fred McGriff,0,0,0.0030126916022341224
Steve Simmons,Fred McGriff,0,0,0.0015172515744456758
Steven Gietschier,Fred McGriff,1,1,0.00014900332174540154
Steven Goldman,Fred McGriff,0,0,0.0053162506736385562
Steven Marcus,Fred McGriff,0,0,0.0088144630904889634
Susan Slusser,Fred McGriff,0,0,0.0015654578838897541
TR Sullivan,Fred McGriff,0,1,-0.0018078222837694931
Terence Moore,Fred McGriff,1,1,0.007269042168550636
Thom Loverro,Fred McGriff,1,1,0.00041438967200412057
Tim Cowlishaw,Fred McGriff,0,0,0.00085641471226795361
Tim Kawakami,Fred McGriff,0,0,0.001764443973736125
Tim Kurkjian,Fred McGriff,0,0,0.001764443973736125
Tom DAngelo,Fred McGriff,0,0,0.0045258128634794196
Tom Haudricourt,Fred McGriff,0,0,0.00042007353313925559
Tom Keegan,Fred McGriff,0,0,-0.00041922436759010256
Tom Singer,Fred McGriff,0,0,0.0049266561681064061
Tom Verducci,Fred McGriff,1,1,-0.0016263735763227408
Tom Yantz,Fred McGriff,0,0,0.0035180759583326063
Tony DeMarco,Fred McGriff,0,0,0.006604092032908182
Tony Massarotti,Fred McGriff,0,0,0.005028835521038201
Tracy Ringolsby,Fred McGriff,0,0,0.0010735947530830106
Troy Renck,Fred McGriff,0,0,0.0014444872976475751
Adam Mertz,Gary Sheffield,1,0,0.0093226707922600145
Adam Rubin,Gary Sheffield,0,0,0.001764443973736125
Alan Greenwood,Gary Sheffield,0,0,0.001764443973736125
Andrew Baggarly,Gary Sheffield,0,0,0.00085641471226795361
Ann Killion,Gary Sheffield,0,0,0.0097704758160130929
Anonymous,Gary Sheffield,0,0,0.0077384802311586589
Anthony McCarron,Gary Sheffield,0,0,0.00042007353313925559
Anthony Rieber,Gary Sheffield,0,0,0.0059248402723789048
Aurelio Moreno,Gary Sheffield,0,0,0.0060745193520689205
Barry Bloom,Gary Sheffield,0,0,0.0030126916022341224
Barry Rozner,Gary Sheffield,0,0,-0.0050768309897340136
Barry Stanton,Gary Sheffield,0,0,0.0093101449501657961
Bernie Miklasz,Gary Sheffield,0,0,-0.0010747853348115051
Bernie Wilson,Gary Sheffield,0,1,0.0085653226860245377
Bill Ballou,Gary Sheffield,0,0,-0.00080582108138290353
Bill Madden,Gary Sheffield,0,0,0.0064874651806506953
Bob Hertzel,Gary Sheffield,0,0,0.0039718621605543628
Bob Herzog,Gary Sheffield,0,0,0.0018641516174138304
Bob Hohler,Gary Sheffield,0,0,0.0035180759583326063
Bob Klapisch,Gary Sheffield,0,0,4.9180988574885337e-05
Bob Kuenster,Gary Sheffield,0,0,-0.00150998907328278
Bob Nightengale,Gary Sheffield,1,1,0.0027012311184972508
Bob Ryan,Gary Sheffield,0,0,0.0014444872976475751
Bob Sherwin,Gary Sheffield,0,0,0.0058109123998063006
Brendan Roberts,Gary Sheffield,0,0,-0.0049770788225643112
Brian Costello,Gary Sheffield,0,1,0.0058371642627870583
Brian Heyman,Gary Sheffield,0,0,0.0082970035470842536
Bruce Jenkins,Gary Sheffield,0,0,0.0034428016032271051
Bruce Miles,Gary Sheffield,0,0,0.0051271018938006197
C Trent Rosecrans,Gary Sheffield,0,0,0.0029526349182808645
Carl Steward,Gary Sheffield,0,0,0.0010735947530830106
Carlos Frias,Gary Sheffield,0,0,0.0026100466968649759
Carrie Muskat,Gary Sheffield,0,0,0.0060676861713930483
Carter Gaddis,Gary Sheffield,0,0,0.0046870579510352043
Chaz Scoggins,Gary Sheffield,0,0,-0.00015656493656177788
Chris Assenheimer,Gary Sheffield,0,0,0.020071856212748752
Chris Bahr,Gary Sheffield,0,0,0.0049099218529853406
Chris DeLuca,Gary Sheffield,0,0,0.0111963939653082
Chris Elsberry,Gary Sheffield,0,0,0.035713830748231201
Chris Haft,Gary Sheffield,0,1,0.0094453206865147774
Claire Smith,Gary Sheffield,0,0,0.010072325183606625
Dan Gelston,Gary Sheffield,0,0,0.0020017990630177515
Dan Graziano,Gary Sheffield,0,0,0.0017091390229529112
Dan McGrath,Gary Sheffield,0,0,0.0045929339095836519
Dan Shaughnessy,Gary Sheffield,0,0,0.0051810749372888671
Danny Knobler,Gary Sheffield,0,0,-0.002211891203951856
Dave Albee,Gary Sheffield,0,0,0.0037072247381709452
Dave Krieger,Gary Sheffield,0,1,0.0053977107760045037
David Ammenheuser,Gary Sheffield,0,0,0.0061092792472235728
David Barron,Gary Sheffield,0,0,-0.0018078222837694931
David Borges,Gary Sheffield,0,0,0.0019171788089248582
David Lariviere,Gary Sheffield,1,1,0.005039475274053731
David Lennon,Gary Sheffield,0,0,0.001764443973736125
Dejan Kovacevic,Gary Sheffield,1,0,0.0056854639101917718
Dennis Maffezzoli,Gary Sheffield,0,0,0.001764443973736125
Dennis Manoloff,Gary Sheffield,0,0,0.0015654578838897541
Derrick Goold,Gary Sheffield,0,0,0.0072125263200431755
Dom Amore,Gary Sheffield,0,0,0.00042007353313925559
Don Burke,Gary Sheffield,0,0,0.0010540889619626761
Drew Olson,Gary Sheffield,0,0,0.0010735947530830106
Ed Hilt,Gary Sheffield,0,0,2.540232902996281e-05
Eduardo Almada,Gary Sheffield,0,0,0.005043272406884701
Eric Nunez,Gary Sheffield,0,0,4.9180988574885337e-05
Evan Grant,Gary Sheffield,0,0,0.0065216770993900544
Frank Clines,Gary Sheffield,0,0,0.015419114117169896
Fred Mitchell,Gary Sheffield,1,1,0.0074041060302862515
Gabe Lacques,Gary Sheffield,1,1,0.0051936007793840977
Garry Brown,Gary Sheffield,0,0,0.00099039851380372241
Garry D Howard,Gary Sheffield,1,1,0.002248178104578722
Gene Myers,Gary Sheffield,0,0,0.0027839141012950684
Geoff Baker,Gary Sheffield,0,0,0.001487683008741616
George A King III,Gary Sheffield,1,1,0.010403426937576548
George Willis,Gary Sheffield,1,1,-0.041082093786020173
Gil LeBreton,Gary Sheffield,0,0,0.0019535927535737148
Greg Cote,Gary Sheffield,1,1,0.014981087254224968
Gregg Patton,Gary Sheffield,0,0,0.00042007353313925559
Gregg Wong,Gary Sheffield,1,0,0.0072149572504477044
Guy Curtright,Gary Sheffield,0,0,0.0041026881292922724
Hal Bodley,Gary Sheffield,0,0,0.0067730265793771458
Hal McCoy,Gary Sheffield,0,0,-0.011166463226913495
Henry Schulman,Gary Sheffield,0,0,0.0045390293084210534
Howard Bryant,Gary Sheffield,0,0,0.004726986153444376
Ian OConnor,Gary Sheffield,0,0,0.001764443973736125
Jack Curry,Gary Sheffield,0,0,0.00042007353313925559
Jack Magruder,Gary Sheffield,1,0,0.012009384248824228
Jack McCaffery,Gary Sheffield,0,0,0.002112940822375738
Jay Dunn,Gary Sheffield,1,0,0.019769023211395963
Jay Greenberg,Gary Sheffield,0,0,0.0069420725226410221
Jayson Stark,Gary Sheffield,0,0,0.001764443973736125
Jeff Fletcher,Gary Sheffield,1,1,0.0020374837863442606
Jeff Horrigan,Gary Sheffield,1,1,0.0061249607233881398
Jeff Jacobs,Gary Sheffield,0,0,0.00042007353313925559
Jeff Passan,Gary Sheffield,0,0,0.001764443973736125
Jeff Schultz,Gary Sheffield,0,0,0.0024066014772186149
Jeffrey Flanagan,Gary Sheffield,0,0,0.0045242726604272478
Jerry Crasnick,Gary Sheffield,0,0,0.00042007353313925559
Jerry Green,Gary Sheffield,1,1,0.0094465677309505721
Jim Alexander,Gary Sheffield,0,0,-0.0058813498051039446
Jim Caple,Gary Sheffield,0,0,0.0028885653819223996
Jim Hawkins,Gary Sheffield,0,0,0.0020830725120957838
Jim Henneman,Gary Sheffield,0,1,-0.00027077568751283877
Jim Ingraham,Gary Sheffield,1,1,-0.00069862067429024024
Jim Street,Gary Sheffield,0,0,0.018161561894448886
Joe Christensen,Gary Sheffield,0,0,-0.0018078222837694931
Joe Haakenson,Gary Sheffield,0,0,-0.0010712130457766757
Joe Henderson,Gary Sheffield,0,0,0.0052026647659584478
Joe Hoppel,Gary Sheffield,0,0,0.0058323304271702976
Joe Posnanski,Gary Sheffield,0,0,-0.0010747853348115051
Joe Rutter,Gary Sheffield,0,0,0.0020017990630177515
Joel Sherman,Gary Sheffield,0,0,0.0040968741459804312
John Altavilla,Gary Sheffield,0,0,0.0087712673793959115
John Black,Gary Sheffield,0,0,0.003958727194651299
John Delcos,Gary Sheffield,0,0,0.003194658867824871
John Fay,Gary Sheffield,0,0,0.0076817795540040984
John Harper,Gary Sheffield,0,1,0.0014444872976475751
John McGrath,Gary Sheffield,0,0,0.00042007353313925559
John Nadel,Gary Sheffield,0,0,0.0031141643724795051
John Perrotto,Gary Sheffield,1,1,0.0084371179913194424
John Shea,Gary Sheffield,0,0,0.0053162506736385562
John Tomase,Gary Sheffield,1,1,0.0021486255457020668
Jon Heyman,Gary Sheffield,0,0,0.00089885005176164226
Jorge Ebro,Gary Sheffield,0,0,0.0099166517301458122
Jose de Jesus Ortiz,Gary Sheffield,0,0,0.0019535927535737148
Josh Dubow,Gary Sheffield,0,0,0.001764443973736125
Juan Vene,Gary Sheffield,0,0,0.023354038359050089
Ken Davidoff,Gary Sheffield,0,0,0.0052252963112866058
Ken Fidlin,Gary Sheffield,0,0,0.0076488674991703198
Ken Rosenthal,Gary Sheffield,0,0,0.00042007353313925559
Kevin Cooney,Gary Sheffield,0,0,0.0015654578838897541
Kevin Kernan,Gary Sheffield,1,1,0.0047774346487235511
Kirby Arnold,Gary Sheffield,0,0,0.013757855992080237
La Velle Neal,Gary Sheffield,0,0,0.0051271018938006197
Larry Stone,Gary Sheffield,0,0,0.00085641471226795361
Lyle Spencer,Gary Sheffield,0,0,-6.3476140629660938e-05
Marc Lancaster,Gary Sheffield,0,0,0.010292421436742472
Marc Topkin,Gary Sheffield,1,1,0.0027012311184972508
Marcos Breton,Gary Sheffield,0,0,-0.0010005885600766469
Mark Faller,Gary Sheffield,0,0,0.00042007353313925559
Mark Gonzales,Gary Sheffield,0,0,0.0016752291533173268
Mark Hale,Gary Sheffield,0,0,0.0030126916022341224
Mark Herrmann,Gary Sheffield,0,0,0.0099166517301458122
Mark Kreidler,Gary Sheffield,0,0,0.010434111273551205
Mark Newman,Gary Sheffield,0,0,0.008163019745548665
Mark Purdy,Gary Sheffield,0,0,0.008150827632951687
Mark Saxon,Gary Sheffield,0,0,0.0019535927535737148
Mark Zuckerman,Gary Sheffield,0,0,0.0080197600437362446
Marty Noble,Gary Sheffield,0,0,0.0095475000394469513
Mel Antonen,Gary Sheffield,0,0,-0.00027077568751283877
Michael Knisley,Gary Sheffield,0,0,0.011260291315354278
Michael Silverman,Gary Sheffield,0,0,-0.0018078222837694931
Mike Bass,Gary Sheffield,0,0,0.0035727329266363457
Mike Bauman,Gary Sheffield,0,0,0.0094935269959593727
Mike Berardino,Gary Sheffield,0,0,-0.00278891419702723
Mike Imrem,Gary Sheffield,0,0,0.001990198049094759
Mike Lefkow,Gary Sheffield,0,0,0.0030872736320845654
Mike Nadel,Gary Sheffield,0,0,0.00063725357395453468
Mike Puma,Gary Sheffield,0,0,0.0072764085114447059
Mike Shalin,Gary Sheffield,0,0,0.0011850519430133819
Mike Vaccaro,Gary Sheffield,0,0,0.001764443973736125
Nick Cafardo,Gary Sheffield,0,1,0.004226254146579532
Nick Pietruszkiewicz,Gary Sheffield,0,0,0.0055704016764548392
Pat Caputo,Gary Sheffield,0,0,0.0029912136481783018
Paul Bodi,Gary Sheffield,0,0,0.0099166517301458122
Paul Daugherty,Gary Sheffield,0,0,-5.4190299172609573e-05
Paul Doyle,Gary Sheffield,0,0,0.001764443973736125
Paul Gutierrez,Gary Sheffield,0,0,0.0080594256124131916
Paul Sullivan,Gary Sheffield,0,0,0.0097704758160130929
Pedro Gomez,Gary Sheffield,0,0,0.0055428232062981362
Pete Caldera,Gary Sheffield,0,1,0.0049171033672328959
Peter Abraham,Gary Sheffield,0,0,-0.0010747853348115051
Peter Botte,Gary Sheffield,0,0,-0.0022232106301395068
Peter Gammons,Gary Sheffield,0,0,-0.0020956268102850233
Peter Pascarelli,Gary Sheffield,0,0,0.0020017990630177515
Phil Rogers,Gary Sheffield,0,0,0.00063725357395453468
Randy Miller,Gary Sheffield,0,0,0.0030578569671000453
Ray Ratto,Gary Sheffield,0,0,-0.001765634555464446
Richard Griffin,Gary Sheffield,0,0,0.020959612084483024
Richard Justice,Gary Sheffield,0,0,0.0026019468357040979
Rick Gosselin,Gary Sheffield,0,0,0.042560215592925173
Rick Plumlee,Gary Sheffield,0,0,0.0056445614372060502
Rob Biertempfel,Gary Sheffield,0,0,0.0097736314500820251
Rob Maaddi,Gary Sheffield,0,1,0.0028736536491278772
Rob Parker,Gary Sheffield,1,1,0.010288860187590157
Rob Rains,Gary Sheffield,0,0,0.0062926612930179785
Roberto Colon,Gary Sheffield,1,0,0.005216931461920169
Roch Kubatko,Gary Sheffield,0,0,0.0042190726323332465
Roger Mooney,Gary Sheffield,0,0,0.00074375758306340729
Roger Rubin,Gary Sheffield,0,0,0.0055735573105241158
Ron Chimelis,Gary Sheffield,0,0,-0.0019064780304464898
Ron Kroichick,Gary Sheffield,0,0,0.0058059018014554962
Ross Newhan,Gary Sheffield,0,0,0.0015172515744456758
Sam Carchidi,Gary Sheffield,0,0,0.0055950872125023554
Scot Gregor,Gary Sheffield,0,0,0.0035180759583326063
Scott Miller,Gary Sheffield,0,0,0.00064313218261274874
Scott Priestle,Gary Sheffield,0,0,0.00042007353313925559
Shi Davidi,Gary Sheffield,0,0,0.010150271402787047
Stephen Jacobson,Gary Sheffield,0,0,0.0055704016764548392
Steve Buckley,Gary Sheffield,0,0,0.00042007353313925559
Steve Henson,Gary Sheffield,0,0,0.0034950576949278182
Steve Kornacki,Gary Sheffield,0,1,-0.00083888868735657984
Steve Popper,Gary Sheffield,0,0,0.0030126916022341224
Steve Simmons,Gary Sheffield,0,1,0.0015172515744456758
Steven Gietschier,Gary Sheffield,0,0,0.00014900332174540154
Steven Goldman,Gary Sheffield,0,0,0.0053162506736385562
Steven Marcus,Gary Sheffield,0,0,0.0088144630904889634
Susan Slusser,Gary Sheffield,0,0,0.0015654578838897541
TR Sullivan,Gary Sheffield,0,1,-0.0018078222837694931
Terence Moore,Gary Sheffield,1,1,0.007269042168550636
Thom Loverro,Gary Sheffield,0,0,0.00041438967200412057
Tim Cowlishaw,Gary Sheffield,0,0,0.00085641471226795361
Tim Kawakami,Gary Sheffield,0,0,0.001764443973736125
Tim Kurkjian,Gary Sheffield,0,0,0.001764443973736125
Tom DAngelo,Gary Sheffield,0,0,0.0045258128634794196
Tom Haudricourt,Gary Sheffield,0,0,0.00042007353313925559
Tom Keegan,Gary Sheffield,0,0,-0.00041922436759010256
Tom Singer,Gary Sheffield,0,1,0.0049266561681064061
Tom Verducci,Gary Sheffield,0,1,-0.0016263735763227408
Tom Yantz,Gary Sheffield,0,0,0.0035180759583326063
Tony DeMarco,Gary Sheffield,0,0,0.006604092032908182
Tony Massarotti,Gary Sheffield,0,0,0.005028835521038201
Tracy Ringolsby,Gary Sheffield,0,0,0.0010735947530830106
Troy Renck,Gary Sheffield,0,0,0.0014444872976475751
Adam Mertz,Jeff Bagwell,0,0,0.0093226707922600145
Adam Rubin,Jeff Bagwell,1,1,0.001764443973736125
Alan Greenwood,Jeff Bagwell,1,1,0.001764443973736125
Andrew Baggarly,Jeff Bagwell,1,1,0.00085641471226795361
Ann Killion,Jeff Bagwell,0,0,0.0097704758160130929
Anonymous,Jeff Bagwell,0,0,0.0077384802311586589
Anthony McCarron,Jeff Bagwell,1,1,0.00042007353313925559
Anthony Rieber,Jeff Bagwell,0,0,0.0059248402723789048
Aurelio Moreno,Jeff Bagwell,0,1,0.0060745193520689205
Barry Bloom,Jeff Bagwell,1,1,0.0030126916022341224
Barry Rozner,Jeff Bagwell,0,1,-0.0050768309897340136
Barry Stanton,Jeff Bagwell,0,0,0.0093101449501657961
Bernie Miklasz,Jeff Bagwell,1,1,-0.0010747853348115051
Bernie Wilson,Jeff Bagwell,1,1,0.0085653226860245377
Bill Ballou,Jeff Bagwell,1,1,-0.00080582108138290353
Bill Madden,Jeff Bagwell,0,0,0.0064874651806506953
Bob Hertzel,Jeff Bagwell,0,0,0.0039718621605543628
Bob Herzog,Jeff Bagwell,0,1,0.0018641516174138304
Bob Hohler,Jeff Bagwell,1,1,0.0035180759583326063
Bob Klapisch,Jeff Bagwell,1,1,4.9180988574885337e-05
Bob Kuenster,Jeff Bagwell,1,1,-0.00150998907328278
Bob Nightengale,Jeff Bagwell,1,1,0.0027012311184972508
Bob Ryan,Jeff Bagwell,1,1,0.0014444872976475751
Bob Sherwin,Jeff Bagwell,1,1,0.0058109123998063006
Brendan Roberts,Jeff Bagwell,1,1,-0.0049770788225643112
Brian Costello,Jeff Bagwell,0,1,0.0058371642627870583
Brian Heyman,Jeff Bagwell,0,0,0.0082970035470842536
Bruce Jenkins,Jeff Bagwell,0,0,0.0034428016032271051
Bruce Miles,Jeff Bagwell,1,1,0.0051271018938006197
C Trent Rosecrans,Jeff Bagwell,1,1,0.0029526349182808645
Carl Steward,Jeff Bagwell,1,1,0.0010735947530830106
Carlos Frias,Jeff Bagwell,1,1,0.0026100466968649759
Carrie Muskat,Jeff Bagwell,0,0,0.0060676861713930483
Carter Gaddis,Jeff Bagwell,1,1,0.0046870579510352043
Chaz Scoggins,Jeff Bagwell,1,1,-0.00015656493656177788
Chris Assenheimer,Jeff Bagwell,0,0,0.020071856212748752
Chris Bahr,Jeff Bagwell,1,1,0.0049099218529853406
Chris DeLuca,Jeff Bagwell,0,0,0.0111963939653082
Chris Elsberry,Jeff Bagwell,1,1,0.035713830748231201
Chris Haft,Jeff Bagwell,1,1,0.0094453206865147774
Claire Smith,Jeff Bagwell,0,0,0.010072325183606625
Dan Gelston,Jeff Bagwell,1,1,0.0020017990630177515
Dan Graziano,Jeff Bagwell,0,0,0.0017091390229529112
Dan McGrath,Jeff Bagwell,1,0,0.0045929339095836519
Dan Shaughnessy,Jeff Bagwell,0,0,0.0051810749372888671
