voter,player,vote16,vote17,weight
Mark Kreidler,Gary Sheffield,0,0,0.011142458128491604
Mark Newman,Gary Sheffield,0,0,0.012150705509130475
Mark Saxon,Gary Sheffield,0,0,0.0066966257943634911
Mel Antonen,Gary Sheffield,0,0,0.0070259017041512445
Michael Silverman,Gary Sheffield,0,0,0.0021394198259628082
Mike Bass,Gary Sheffield,0,0,0.006010515126482957
Mike Berardino,Gary Sheffield,0,0,0.0039320425460867012
Mike Lefkow,Gary Sheffield,0,0,0.0083234039208205136
Mike Nadel,Gary Sheffield,0,0,0.0046572760377052149
Mike Peticca,Gary Sheffield,0,0,0.0077948147520589288
Mike Puma,Gary Sheffield,0,0,0.012420803871026077
Mike Shalin,Gary Sheffield,0,0,0.007407388670474112
Mike Vaccaro,Gary Sheffield,0,0,0.0028071576179095246
Murray Chass,Gary Sheffield,0,0,0.013425447885110886
Nick Cafardo,Gary Sheffield,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Gary Sheffield,0,0,0.0099339391386867818
Pat Caputo,Gary Sheffield,0,0,0.0028894305082107744
Paul Daugherty,Gary Sheffield,0,1,0.005055886108350666
Paul Doyle,Gary Sheffield,0,0,0.0019103523343522453
Paul Sullivan,Gary Sheffield,0,0,0.014247269132613182
Paul White,Gary Sheffield,0,1,0.0077231954449210188
Peter Abraham,Gary Sheffield,0,0,0.0049750570193195136
Peter Barzilai,Gary Sheffield,0,0,0.0019103523343522453
Peter Botte,Gary Sheffield,0,0,0.0073319936788300054
Peter Gammons,Gary Sheffield,0,0,0.0052307957209072123
Phil Rogers,Gary Sheffield,0,0,0.0049285891218627115
Randy Miller,Gary Sheffield,0,0,0.012030850127732319
Richard Griffin,Gary Sheffield,0,0,0.0075278498922488396
Richard Justice,Gary Sheffield,0,0,0.0043307266119983201
Rick Gosselin,Gary Sheffield,0,0,0.0066999953396394184
Rick Morrissey,Gary Sheffield,0,0,0.011988445877746756
Rick Plumlee,Gary Sheffield,0,0,0.0041359175218197639
Rob Maaddi,Gary Sheffield,1,1,0.00067355021542794878
Rob Rains,Gary Sheffield,0,0,0.0096561171609152469
Roberto Colon,Gary Sheffield,0,0,-1.3940620357342924e-05
Roch Kubatko,Gary Sheffield,0,0,0.0070259017041512445
Roger Mooney,Gary Sheffield,0,0,0.0049746239195131905
Roger Rubin,Gary Sheffield,0,0,0.0073782390230163796
Scot Gregor,Gary Sheffield,0,0,0.0068214045187045816
Scott Bordow,Gary Sheffield,0,0,0.0024329255724988711
Scott Lauber,Gary Sheffield,0,0,0.0049750570193195136
Scott Miller,Gary Sheffield,0,0,0.0099065837613111617
Scott Priestle,Gary Sheffield,0,0,0.0021394198259628082
Shi Davidi,Gary Sheffield,0,0,0.0085846672835179667
Steve Buckley,Gary Sheffield,0,0,0.0043995716230208013
Steve Politi,Gary Sheffield,0,0,0.0059597621969340025
Steve Popper,Gary Sheffield,0,0,0.0049750570193195136
Steve Simmons,Gary Sheffield,1,0,0.0071984701202789268
Steve Wine,Gary Sheffield,0,0,0.0064014401836002127
Steven Gietschier,Gary Sheffield,0,0,0.0077687786159226649
Steven Marcus,Gary Sheffield,0,0,0.013155349523215358
TR Sullivan,Gary Sheffield,1,0,0.0019750433230060313
Terence Moore,Gary Sheffield,1,1,0.01237383245493132
Thom Loverro,Gary Sheffield,0,0,0.0057445701420282816
Tim Cowlishaw,Gary Sheffield,0,0,0.0043062745915111514
Tim Kawakami,Gary Sheffield,0,0,0.0026368005482182619
Tom DAngelo,Gary Sheffield,0,0,0.0034294721482616328
Tom Dienhart,Gary Sheffield,0,0,0.0057416115523401404
Tom Keegan,Gary Sheffield,0,0,0.0055411076908751669
Tom Verducci,Gary Sheffield,1,0,0.0053683228161334473
Tony Massarotti,Gary Sheffield,0,0,0.011636229709305026
Tracy Ringolsby,Gary Sheffield,0,0,0.0089255605271075164
Troy Renck,Gary Sheffield,0,0,0.0036619441841891443
Adam Rubin,Jeff Bagwell,1,1,0.0072370316007828494
Alan Greenwood,Jeff Bagwell,1,1,0.004672417320469544
Andrew Call,Jeff Bagwell,1,1,0.0035998292179530065
Anonymous,Jeff Bagwell,0,1,0.0096000697991137935
Arnie Stapleton,Jeff Bagwell,1,1,0.0052676382147090793
Art Davidson,Jeff Bagwell,1,1,0.0088342959134128356
Art Martone,Jeff Bagwell,1,1,0.0037143251788645882
Aurelio Moreno,Jeff Bagwell,1,1,0.0030967313927444799
Barry Bloom,Jeff Bagwell,1,1,0.0059310235050626979
Barry Rozner,Jeff Bagwell,1,1,-0.0046444856660338785
Bernie Lincicome,Jeff Bagwell,1,1,0.0030182227276559911
Bernie Wilson,Jeff Bagwell,1,1,0.0053323292033630142
Bill Ballou,Jeff Bagwell,1,1,0.0073738865214243565
Bob Herzog,Jeff Bagwell,1,1,0.0051644689720433817
Bob Hohler,Jeff Bagwell,1,1,0.0048664741556267979
Bob Klapisch,Jeff Bagwell,1,1,0.0028071576179095246
Bob Nightengale,Jeff Bagwell,1,1,0.0013567584640160773
Bob Padecky,Jeff Bagwell,1,1,0.0082771591958065941
Bob Ryan,Jeff Bagwell,1,1,0.0031008184482013276
Brendan Roberts,Jeff Bagwell,1,1,0.0028658680398311576
Brian Costello,Jeff Bagwell,1,1,0.00067355021542794878
Bruce Jenkins,Jeff Bagwell,0,0,0.0064762039119606752
Bruce Miles,Jeff Bagwell,1,1,0.0052676382147090793
C Trent Rosecrans,Jeff Bagwell,1,1,0.0041359175218197639
Carl Steward,Jeff Bagwell,1,1,0.0072370316007828494
Carlos Frias,Jeff Bagwell,1,1,0.0018102882119036164
Chris Assenheimer,Jeff Bagwell,0,1,0.01294337710917298
Chris Bahr,Jeff Bagwell,1,1,0.0052676382147090793
Chris DeLuca,Jeff Bagwell,0,1,0.0068572055615057316
Claire Smith,Jeff Bagwell,0,1,0.013741333674985898
Dan Gelston,Jeff Bagwell,1,1,0.0055692226040269079
Dan Shaughnessy,Jeff Bagwell,0,0,0.0097861425303146423
Danny Knobler,Jeff Bagwell,0,1,0.0075735640004615289
Dave Albee,Jeff Bagwell,1,1,0.0072191990325109487
Dave Campbell,Jeff Bagwell,1,1,0.0091729335114771222
Dave Krieger,Jeff Bagwell,1,1,0.0012419234695226118
Dave Perkins,Jeff Bagwell,1,1,0.0063609462467930505
Dave Reynolds,Jeff Bagwell,1,1,0.0058252571083359517
David Ammenheuser,Jeff Bagwell,1,1,0.0028071576179095246
David Borges,Jeff Bagwell,0,0,0.0077428488496346873
David Lariviere,Jeff Bagwell,1,1,0.008512124243541544
David Lennon,Jeff Bagwell,1,1,0.0028071576179095246
David Maril,Jeff Bagwell,0,0,0.0064368407539145637
Dejan Kovacevic,Jeff Bagwell,1,1,0.0055540813212626022
Derrick Goold,Jeff Bagwell,1,1,0.0048897480736266232
Don Burke,Jeff Bagwell,1,1,0.0062226524567335776
Doug Padilla,Jeff Bagwell,1,1,0.0028071576179095246
Drew Olson,Jeff Bagwell,1,1,0.0034644828047165738
Earl Bloom,Jeff Bagwell,1,1,-0.0058570430125891278
Ed Hilt,Jeff Bagwell,1,1,0.0099583237599729785
Evan Grant,Jeff Bagwell,1,1,0.0036619441841891443
Filip Bondy,Jeff Bagwell,1,1,0.004833663416561983
Gabe Lacques,Jeff Bagwell,1,1,0.0034007288083196334
Garry Brown,Jeff Bagwell,1,1,0.0053653476283077404
Garry D Howard,Jeff Bagwell,1,1,0.0057138161696883598
Gene Myers,Jeff Bagwell,1,1,0.0067783638035730162
George Willis,Jeff Bagwell,0,1,0.0086847324118361994
Gil LeBreton,Jeff Bagwell,1,1,0.0058393209659383227
Gordon Wittenmyer,Jeff Bagwell,0,0,0.0090369689389063444
Greg Cote,Jeff Bagwell,1,1,0.0048919949221864758
Ian OConnor,Jeff Bagwell,1,1,0.0066384168358974193
Jack Curry,Jeff Bagwell,1,1,0.0043298370598917656
Jack Magruder,Jeff Bagwell,1,1,0.0060908478848828622
Jack McCaffery,Jeff Bagwell,1,1,0.008771597156268884
Jay Dunn,Jeff Bagwell,1,1,0.013162869984013805
Jay Greenberg,Jeff Bagwell,1,1,0.0073032549869603757
Jeff Fletcher,Jeff Bagwell,1,1,0.0032768980412697457
Jeff Jacobs,Jeff Bagwell,1,1,0.0038699275798643306
Jeff Passan,Jeff Bagwell,1,1,0.0030772559798198113
Jeff Peek,Jeff Bagwell,1,1,0.0052676382147090793
Jeff Schultz,Jeff Bagwell,0,1,0.016006821339567798
Jeff Vorva,Jeff Bagwell,1,1,0.010275066631464165
Jeffrey Flanagan,Jeff Bagwell,1,1,0.0046450008541141291
Jerry Crasnick,Jeff Bagwell,1,1,0.0028071576179095246
Jim Molony,Jeff Bagwell,1,1,0.010097861310031073
Jim Street,Jeff Bagwell,1,1,0.0082000602705176433
Joe Henderson,Jeff Bagwell,1,1,0.0051024573684952312
John Canzano,Jeff Bagwell,1,1,0.0052045752911967095
John Delcos,Jeff Bagwell,1,1,0.0081928053496190083
John Fay,Jeff Bagwell,1,1,0.0036619441841891443
John Harper,Jeff Bagwell,1,1,0.0040740188214901637
John Tomase,Jeff Bagwell,1,1,0.0020608069089945659
Jon Heyman,Jeff Bagwell,0,0,-0.0034240896829096203
Jon Morosi,Jeff Bagwell,1,1,0.0033513433600844472
Jorge Ebro,Jeff Bagwell,1,1,0.0088342959134128356
Jose de Jesus Ortiz,Jeff Bagwell,1,1,0.011159041114176796
Josh Dubow,Jeff Bagwell,1,1,0.0019103523343522453
Juan Vene,Jeff Bagwell,0,0,0.015778089751383936
Karen Guregian,Jeff Bagwell,1,1,0.0054423635429859544
Ken Rosenthal,Jeff Bagwell,1,1,0.0028071576179095246
Kevin Cooney,Jeff Bagwell,1,1,0.010627642650261193
Kevin Kernan,Jeff Bagwell,0,1,0.0090726503798960727
Kirby Arnold,Jeff Bagwell,1,1,0.0052676382147090793
Larry Brooks,Jeff Bagwell,1,1,0.0031359664017261068
Larry Stone,Jeff Bagwell,1,1,0.0019103523343522453
Marc Lancaster,Jeff Bagwell,1,1,0.0034057723827949685
Marc Topkin,Jeff Bagwell,1,1,0.0085471348999959958
Marcos Breton,Jeff Bagwell,1,1,0.0019103523343522453
Mark Faller,Jeff Bagwell,1,1,0.0038699275798643306
Mark Hale,Jeff Bagwell,1,1,0.0041523112206729761
Mark Herrmann,Jeff Bagwell,0,1,0.013213475471070118
Mark Kreidler,Jeff Bagwell,0,0,0.011142458128491604
Mark Newman,Jeff Bagwell,0,1,0.012150705509130475
Mark Saxon,Jeff Bagwell,1,1,0.0066966257943634911
Mel Antonen,Jeff Bagwell,1,1,0.0070259017041512445
Michael Silverman,Jeff Bagwell,1,1,0.0021394198259628082
Mike Bass,Jeff Bagwell,1,1,0.006010515126482957
Mike Berardino,Jeff Bagwell,1,1,0.0039320425460867012
Mike Lefkow,Jeff Bagwell,1,1,0.0083234039208205136
Mike Nadel,Jeff Bagwell,1,1,0.0046572760377052149
Mike Peticca,Jeff Bagwell,1,1,0.0077948147520589288
Mike Puma,Jeff Bagwell,0,1,0.012420803871026077
Mike Shalin,Jeff Bagwell,1,1,0.007407388670474112
Mike Vaccaro,Jeff Bagwell,1,1,0.0028071576179095246
Murray Chass,Jeff Bagwell,0,0,0.013425447885110886
Nick Cafardo,Jeff Bagwell,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Jeff Bagwell,0,1,0.0099339391386867818
Pat Caputo,Jeff Bagwell,1,1,0.0028894305082107744
Paul Daugherty,Jeff Bagwell,1,1,0.005055886108350666
Paul Doyle,Jeff Bagwell,1,1,0.0019103523343522453
Paul Sullivan,Jeff Bagwell,0,0,0.014247269132613182
Paul White,Jeff Bagwell,1,1,0.0077231954449210188
Peter Abraham,Jeff Bagwell,1,1,0.0049750570193195136
Peter Barzilai,Jeff Bagwell,1,1,0.0019103523343522453
Peter Botte,Jeff Bagwell,1,1,0.0073319936788300054
Peter Gammons,Jeff Bagwell,1,1,0.0052307957209072123
Phil Rogers,Jeff Bagwell,1,1,0.0049285891218627115
Randy Miller,Jeff Bagwell,1,1,0.012030850127732319
Richard Griffin,Jeff Bagwell,1,1,0.0075278498922488396
Richard Justice,Jeff Bagwell,1,1,0.0043307266119983201
Rick Gosselin,Jeff Bagwell,1,1,0.0066999953396394184
Rick Morrissey,Jeff Bagwell,0,0,0.011988445877746756
Rick Plumlee,Jeff Bagwell,1,1,0.0041359175218197639
Rob Maaddi,Jeff Bagwell,1,1,0.00067355021542794878
Rob Rains,Jeff Bagwell,1,1,0.0096561171609152469
Roberto Colon,Jeff Bagwell,1,1,-1.3940620357342924e-05
Roch Kubatko,Jeff Bagwell,1,1,0.0070259017041512445
Roger Mooney,Jeff Bagwell,1,1,0.0049746239195131905
Roger Rubin,Jeff Bagwell,1,1,0.0073782390230163796
Scot Gregor,Jeff Bagwell,1,1,0.0068214045187045816
Scott Bordow,Jeff Bagwell,1,1,0.0024329255724988711
Scott Lauber,Jeff Bagwell,1,1,0.0049750570193195136
Scott Miller,Jeff Bagwell,0,1,0.0099065837613111617
Scott Priestle,Jeff Bagwell,1,1,0.0021394198259628082
Shi Davidi,Jeff Bagwell,0,0,0.0085846672835179667
Steve Buckley,Jeff Bagwell,1,1,0.0043995716230208013
Steve Politi,Jeff Bagwell,1,1,0.0059597621969340025
Steve Popper,Jeff Bagwell,1,1,0.0049750570193195136
Steve Simmons,Jeff Bagwell,1,1,0.0071984701202789268
Steve Wine,Jeff Bagwell,0,1,0.0064014401836002127
Steven Gietschier,Jeff Bagwell,1,1,0.0077687786159226649
Steven Marcus,Jeff Bagwell,0,0,0.013155349523215358
TR Sullivan,Jeff Bagwell,1,1,0.0019750433230060313
Terence Moore,Jeff Bagwell,0,1,0.01237383245493132
Thom Loverro,Jeff Bagwell,1,1,0.0057445701420282816
Tim Cowlishaw,Jeff Bagwell,1,1,0.0043062745915111514
Tim Kawakami,Jeff Bagwell,1,1,0.0026368005482182619
Tom DAngelo,Jeff Bagwell,1,1,0.0034294721482616328
Tom Dienhart,Jeff Bagwell,1,1,0.0057416115523401404
Tom Keegan,Jeff Bagwell,0,1,0.0055411076908751669
Tom Verducci,Jeff Bagwell,1,1,0.0053683228161334473
Tony Massarotti,Jeff Bagwell,0,0,0.011636229709305026
Tracy Ringolsby,Jeff Bagwell,1,1,0.0089255605271075164
Troy Renck,Jeff Bagwell,1,1,0.0036619441841891443
Adam Rubin,Jeff Kent,0,0,0.0072370316007828494
Alan Greenwood,Jeff Kent,0,0,0.004672417320469544
Andrew Call,Jeff Kent,0,0,0.0035998292179530065
Anonymous,Jeff Kent,0,1,0.0096000697991137935
Arnie Stapleton,Jeff Kent,0,0,0.0052676382147090793
Art Davidson,Jeff Kent,0,0,0.0088342959134128356
Art Martone,Jeff Kent,0,0,0.0037143251788645882
Aurelio Moreno,Jeff Kent,0,0,0.0030967313927444799
Barry Bloom,Jeff Kent,0,0,0.0059310235050626979
Barry Rozner,Jeff Kent,1,1,-0.0046444856660338785
Bernie Lincicome,Jeff Kent,0,0,0.0030182227276559911
Bernie Wilson,Jeff Kent,0,0,0.0053323292033630142
Bill Ballou,Jeff Kent,0,0,0.0073738865214243565
Bob Herzog,Jeff Kent,0,0,0.0051644689720433817
Bob Hohler,Jeff Kent,0,0,0.0048664741556267979
Bob Klapisch,Jeff Kent,0,0,0.0028071576179095246
Bob Nightengale,Jeff Kent,0,0,0.0013567584640160773
Bob Padecky,Jeff Kent,1,0,0.0082771591958065941
Bob Ryan,Jeff Kent,1,0,0.0031008184482013276
Brendan Roberts,Jeff Kent,0,0,0.0028658680398311576
Brian Costello,Jeff Kent,0,0,0.00067355021542794878
Bruce Jenkins,Jeff Kent,0,0,0.0064762039119606752
Bruce Miles,Jeff Kent,0,0,0.0052676382147090793
C Trent Rosecrans,Jeff Kent,0,0,0.0041359175218197639
Carl Steward,Jeff Kent,0,0,0.0072370316007828494
Carlos Frias,Jeff Kent,0,0,0.0018102882119036164
Chris Assenheimer,Jeff Kent,0,0,0.01294337710917298
Chris Bahr,Jeff Kent,0,0,0.0052676382147090793
Chris DeLuca,Jeff Kent,0,0,0.0068572055615057316
Claire Smith,Jeff Kent,0,0,0.013741333674985898
Dan Gelston,Jeff Kent,0,0,0.0055692226040269079
Dan Shaughnessy,Jeff Kent,0,0,0.0097861425303146423
Danny Knobler,Jeff Kent,0,0,0.0075735640004615289
Dave Albee,Jeff Kent,1,1,0.0072191990325109487
Dave Campbell,Jeff Kent,0,0,0.0091729335114771222
Dave Krieger,Jeff Kent,0,1,0.0012419234695226118
Dave Perkins,Jeff Kent,0,0,0.0063609462467930505
Dave Reynolds,Jeff Kent,1,0,0.0058252571083359517
David Ammenheuser,Jeff Kent,0,0,0.0028071576179095246
David Borges,Jeff Kent,0,0,0.0077428488496346873
David Lariviere,Jeff Kent,0,0,0.008512124243541544
David Lennon,Jeff Kent,0,0,0.0028071576179095246
David Maril,Jeff Kent,0,0,0.0064368407539145637
Dejan Kovacevic,Jeff Kent,0,0,0.0055540813212626022
Derrick Goold,Jeff Kent,0,0,0.0048897480736266232
Don Burke,Jeff Kent,1,1,0.0062226524567335776
Doug Padilla,Jeff Kent,0,0,0.0028071576179095246
Drew Olson,Jeff Kent,0,0,0.0034644828047165738
Earl Bloom,Jeff Kent,0,0,-0.0058570430125891278
Ed Hilt,Jeff Kent,0,0,0.0099583237599729785
Evan Grant,Jeff Kent,0,0,0.0036619441841891443
Filip Bondy,Jeff Kent,0,0,0.004833663416561983
Gabe Lacques,Jeff Kent,0,0,0.0034007288083196334
Garry Brown,Jeff Kent,0,0,0.0053653476283077404
Garry D Howard,Jeff Kent,0,0,0.0057138161696883598
Gene Myers,Jeff Kent,0,0,0.0067783638035730162
George Willis,Jeff Kent,1,1,0.0086847324118361994
Gil LeBreton,Jeff Kent,0,0,0.0058393209659383227
Gordon Wittenmyer,Jeff Kent,0,0,0.0090369689389063444
Greg Cote,Jeff Kent,0,0,0.0048919949221864758
Ian OConnor,Jeff Kent,0,0,0.0066384168358974193
Jack Curry,Jeff Kent,1,0,0.0043298370598917656
Jack Magruder,Jeff Kent,0,0,0.0060908478848828622
Jack McCaffery,Jeff Kent,0,0,0.008771597156268884
Jay Dunn,Jeff Kent,0,0,0.013162869984013805
Jay Greenberg,Jeff Kent,0,0,0.0073032549869603757
Jeff Fletcher,Jeff Kent,1,0,0.0032768980412697457
Jeff Jacobs,Jeff Kent,0,0,0.0038699275798643306
Jeff Passan,Jeff Kent,0,0,0.0030772559798198113
Jeff Peek,Jeff Kent,0,1,0.0052676382147090793
Jeff Schultz,Jeff Kent,0,0,0.016006821339567798
Jeff Vorva,Jeff Kent,0,0,0.010275066631464165
Jeffrey Flanagan,Jeff Kent,0,0,0.0046450008541141291
Jerry Crasnick,Jeff Kent,0,0,0.0028071576179095246
Jim Molony,Jeff Kent,0,1,0.010097861310031073
Jim Street,Jeff Kent,0,0,0.0082000602705176433
Joe Henderson,Jeff Kent,0,0,0.0051024573684952312
John Canzano,Jeff Kent,0,0,0.0052045752911967095
John Delcos,Jeff Kent,0,0,0.0081928053496190083
John Fay,Jeff Kent,0,0,0.0036619441841891443
John Harper,Jeff Kent,1,1,0.0040740188214901637
John Tomase,Jeff Kent,0,0,0.0020608069089945659
Jon Heyman,Jeff Kent,0,0,-0.0034240896829096203
Jon Morosi,Jeff Kent,0,0,0.0033513433600844472
Jorge Ebro,Jeff Kent,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Jeff Kent,1,1,0.011159041114176796
Josh Dubow,Jeff Kent,0,0,0.0019103523343522453
Juan Vene,Jeff Kent,0,0,0.015778089751383936
Karen Guregian,Jeff Kent,0,0,0.0054423635429859544
Ken Rosenthal,Jeff Kent,0,0,0.0028071576179095246
Kevin Cooney,Jeff Kent,0,0,0.010627642650261193
Kevin Kernan,Jeff Kent,1,0,0.0090726503798960727
Kirby Arnold,Jeff Kent,0,0,0.0052676382147090793
Larry Brooks,Jeff Kent,0,0,0.0031359664017261068
Larry Stone,Jeff Kent,0,0,0.0019103523343522453
Marc Lancaster,Jeff Kent,0,0,0.0034057723827949685
Marc Topkin,Jeff Kent,0,0,0.0085471348999959958
Marcos Breton,Jeff Kent,0,0,0.0019103523343522453
Mark Faller,Jeff Kent,0,0,0.0038699275798643306
Mark Hale,Jeff Kent,0,0,0.0041523112206729761
Mark Herrmann,Jeff Kent,0,0,0.013213475471070118
Mark Kreidler,Jeff Kent,0,0,0.011142458128491604
Mark Newman,Jeff Kent,0,0,0.012150705509130475
Mark Saxon,Jeff Kent,1,1,0.0066966257943634911
Mel Antonen,Jeff Kent,0,0,0.0070259017041512445
Michael Silverman,Jeff Kent,0,0,0.0021394198259628082
Mike Bass,Jeff Kent,1,1,0.006010515126482957
Mike Berardino,Jeff Kent,0,0,0.0039320425460867012
Mike Lefkow,Jeff Kent,1,1,0.0083234039208205136
Mike Nadel,Jeff Kent,0,0,0.0046572760377052149
Mike Peticca,Jeff Kent,1,1,0.0077948147520589288
Mike Puma,Jeff Kent,0,0,0.012420803871026077
Mike Shalin,Jeff Kent,0,0,0.007407388670474112
Mike Vaccaro,Jeff Kent,0,0,0.0028071576179095246
Murray Chass,Jeff Kent,0,0,0.013425447885110886
Nick Cafardo,Jeff Kent,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Jeff Kent,0,0,0.0099339391386867818
Pat Caputo,Jeff Kent,1,1,0.0028894305082107744
Paul Daugherty,Jeff Kent,0,0,0.005055886108350666
Paul Doyle,Jeff Kent,0,0,0.0019103523343522453
Paul Sullivan,Jeff Kent,0,0,0.014247269132613182
Paul White,Jeff Kent,0,0,0.0077231954449210188
Peter Abraham,Jeff Kent,0,0,0.0049750570193195136
Peter Barzilai,Jeff Kent,0,0,0.0019103523343522453
Peter Botte,Jeff Kent,1,1,0.0073319936788300054
Peter Gammons,Jeff Kent,0,0,0.0052307957209072123
Phil Rogers,Jeff Kent,0,0,0.0049285891218627115
Randy Miller,Jeff Kent,0,0,0.012030850127732319
Richard Griffin,Jeff Kent,0,0,0.0075278498922488396
Richard Justice,Jeff Kent,0,0,0.0043307266119983201
Rick Gosselin,Jeff Kent,0,0,0.0066999953396394184
Rick Morrissey,Jeff Kent,0,0,0.011988445877746756
Rick Plumlee,Jeff Kent,0,0,0.0041359175218197639
Rob Maaddi,Jeff Kent,0,1,0.00067355021542794878
Rob Rains,Jeff Kent,0,0,0.0096561171609152469
Roberto Colon,Jeff Kent,0,0,-1.3940620357342924e-05
Roch Kubatko,Jeff Kent,0,0,0.0070259017041512445
Roger Mooney,Jeff Kent,0,0,0.0049746239195131905
Roger Rubin,Jeff Kent,0,0,0.0073782390230163796
Scot Gregor,Jeff Kent,0,0,0.0068214045187045816
Scott Bordow,Jeff Kent,0,0,0.0024329255724988711
Scott Lauber,Jeff Kent,0,0,0.0049750570193195136
Scott Miller,Jeff Kent,1,1,0.0099065837613111617
Scott Priestle,Jeff Kent,0,0,0.0021394198259628082
Shi Davidi,Jeff Kent,1,1,0.0085846672835179667
Steve Buckley,Jeff Kent,1,0,0.0043995716230208013
Steve Politi,Jeff Kent,1,1,0.0059597621969340025
Steve Popper,Jeff Kent,0,0,0.0049750570193195136
Steve Simmons,Jeff Kent,0,0,0.0071984701202789268
Steve Wine,Jeff Kent,0,0,0.0064014401836002127
Steven Gietschier,Jeff Kent,1,1,0.0077687786159226649
Steven Marcus,Jeff Kent,0,0,0.013155349523215358
TR Sullivan,Jeff Kent,0,0,0.0019750433230060313
Terence Moore,Jeff Kent,0,0,0.01237383245493132
Thom Loverro,Jeff Kent,0,1,0.0057445701420282816
Tim Cowlishaw,Jeff Kent,0,1,0.0043062745915111514
Tim Kawakami,Jeff Kent,0,0,0.0026368005482182619
Tom DAngelo,Jeff Kent,0,0,0.0034294721482616328
Tom Dienhart,Jeff Kent,0,0,0.0057416115523401404
Tom Keegan,Jeff Kent,0,0,0.0055411076908751669
Tom Verducci,Jeff Kent,1,1,0.0053683228161334473
Tony Massarotti,Jeff Kent,0,0,0.011636229709305026
Tracy Ringolsby,Jeff Kent,0,0,0.0089255605271075164
Troy Renck,Jeff Kent,0,0,0.0036619441841891443
Adam Rubin,Larry Walker,0,0,0.0072370316007828494
Alan Greenwood,Larry Walker,0,0,0.004672417320469544
Andrew Call,Larry Walker,0,0,0.0035998292179530065
Anonymous,Larry Walker,0,1,0.0096000697991137935
Arnie Stapleton,Larry Walker,0,0,0.0052676382147090793
Art Davidson,Larry Walker,0,0,0.0088342959134128356
Art Martone,Larry Walker,1,1,0.0037143251788645882
Aurelio Moreno,Larry Walker,0,0,0.0030967313927444799
Barry Bloom,Larry Walker,0,0,0.0059310235050626979
Barry Rozner,Larry Walker,0,0,-0.0046444856660338785
Bernie Lincicome,Larry Walker,0,0,0.0030182227276559911
Bernie Wilson,Larry Walker,0,1,0.0053323292033630142
Bill Ballou,Larry Walker,0,0,0.0073738865214243565
Bob Herzog,Larry Walker,0,0,0.0051644689720433817
Bob Hohler,Larry Walker,0,0,0.0048664741556267979
Bob Klapisch,Larry Walker,0,0,0.0028071576179095246
Bob Nightengale,Larry Walker,0,0,0.0013567584640160773
Bob Padecky,Larry Walker,0,0,0.0082771591958065941
Bob Ryan,Larry Walker,0,0,0.0031008184482013276
Brendan Roberts,Larry Walker,0,0,0.0028658680398311576
Brian Costello,Larry Walker,0,0,0.00067355021542794878
Bruce Jenkins,Larry Walker,0,0,0.0064762039119606752
Bruce Miles,Larry Walker,0,0,0.0052676382147090793
C Trent Rosecrans,Larry Walker,1,1,0.0041359175218197639
Carl Steward,Larry Walker,0,0,0.0072370316007828494
Carlos Frias,Larry Walker,0,0,0.0018102882119036164
Chris Assenheimer,Larry Walker,0,0,0.01294337710917298
Chris Bahr,Larry Walker,0,0,0.0052676382147090793
Chris DeLuca,Larry Walker,0,0,0.0068572055615057316
Claire Smith,Larry Walker,0,0,0.013741333674985898
Dan Gelston,Larry Walker,0,0,0.0055692226040269079
Dan Shaughnessy,Larry Walker,0,0,0.0097861425303146423
Danny Knobler,Larry Walker,0,0,0.0075735640004615289
Dave Albee,Larry Walker,0,0,0.0072191990325109487
Dave Campbell,Larry Walker,1,1,0.0091729335114771222
Dave Krieger,Larry Walker,1,1,0.0012419234695226118
Dave Perkins,Larry Walker,1,1,0.0063609462467930505
Dave Reynolds,Larry Walker,1,1,0.0058252571083359517
David Ammenheuser,Larry Walker,0,0,0.0028071576179095246
David Borges,Larry Walker,0,0,0.0077428488496346873
David Lariviere,Larry Walker,0,0,0.008512124243541544
David Lennon,Larry Walker,0,0,0.0028071576179095246
David Maril,Larry Walker,0,0,0.0064368407539145637
Dejan Kovacevic,Larry Walker,0,0,0.0055540813212626022
Derrick Goold,Larry Walker,1,1,0.0048897480736266232
Don Burke,Larry Walker,0,0,0.0062226524567335776
Doug Padilla,Larry Walker,0,0,0.0028071576179095246
Drew Olson,Larry Walker,0,0,0.0034644828047165738
Earl Bloom,Larry Walker,0,1,-0.0058570430125891278
Ed Hilt,Larry Walker,0,0,0.0099583237599729785
Evan Grant,Larry Walker,1,1,0.0036619441841891443
Filip Bondy,Larry Walker,0,0,0.004833663416561983
Gabe Lacques,Larry Walker,1,1,0.0034007288083196334
Garry Brown,Larry Walker,0,0,0.0053653476283077404
Garry D Howard,Larry Walker,0,0,0.0057138161696883598
Gene Myers,Larry Walker,0,0,0.0067783638035730162
George Willis,Larry Walker,0,0,0.0086847324118361994
Gil LeBreton,Larry Walker,0,0,0.0058393209659383227
Gordon Wittenmyer,Larry Walker,0,0,0.0090369689389063444
Greg Cote,Larry Walker,0,0,0.0048919949221864758
Ian OConnor,Larry Walker,0,0,0.0066384168358974193
Jack Curry,Larry Walker,1,1,0.0043298370598917656
Jack Magruder,Larry Walker,1,1,0.0060908478848828622
