voter,player,vote1,vote2,weight
Roger Rubin,Curt Schilling,1,1,0.0070562489112260453
Scot Gregor,Curt Schilling,0,0,0.0064640907204153121
Scott Bordow,Curt Schilling,1,1,0.0022722599016456757
Scott Lauber,Curt Schilling,1,1,0.0051157694764023898
Scott Miller,Curt Schilling,0,0,0.010582069585481016
Scott Priestle,Curt Schilling,1,1,0.0023353065118800285
Shi Davidi,Curt Schilling,1,1,0.009772180806960613
Steve Buckley,Curt Schilling,1,1,0.0046745261748456449
Steve Politi,Curt Schilling,0,0,0.0065516927427198262
Steve Popper,Curt Schilling,1,1,0.0051157694764023898
Steve Simmons,Curt Schilling,0,1,0.0067046509971726686
Steve Wine,Curt Schilling,0,0,0.0063839870502155737
Steven Gietschier,Curt Schilling,0,0,0.007920413459804208
Steven Marcus,Curt Schilling,0,0,0.013225998137326053
TR Sullivan,Curt Schilling,0,0,0.0019453352162843223
Terence Moore,Curt Schilling,0,0,0.012238958717237078
Thom Loverro,Curt Schilling,1,0,0.0057625827858595524
Tim Cowlishaw,Curt Schilling,1,1,0.0046089414395866614
Tim Kawakami,Curt Schilling,1,1,0.0029605649263745697
Tom DAngelo,Curt Schilling,1,1,0.0034941965773426223
Tom Dienhart,Curt Schilling,1,1,0.0062389603474025217
Tom Keegan,Curt Schilling,0,1,0.0056491456960235491
Tom Verducci,Curt Schilling,1,1,0.0054075567595809589
Tony Massarotti,Curt Schilling,0,0,0.011732635626127365
Tracy Ringolsby,Curt Schilling,0,0,0.0091384830818694446
Troy Renck,Curt Schilling,1,1,0.0036722307917943365
Adam Rubin,Edgar Martinez,0,1,0.0074955813164076755
Alan Greenwood,Edgar Martinez,0,0,0.0047415975263155061
Andrew Call,Edgar Martinez,1,1,0.0034803963849362454
Anonymous,Edgar Martinez,0,0,0.0095610232158796268
Arnie Stapleton,Edgar Martinez,1,1,0.0052884495072036235
Art Davidson,Edgar Martinez,0,0,0.0085211164622367979
Art Martone,Edgar Martinez,1,1,0.0032807296811267423
Aurelio Moreno,Edgar Martinez,1,1,0.0025141944412510834
Barry Bloom,Edgar Martinez,0,0,0.0062196854072455697
Barry Rozner,Edgar Martinez,0,0,-0.0095448280882920369
Bernie Lincicome,Edgar Martinez,0,0,0.0025527694126856416
Bernie Wilson,Edgar Martinez,0,1,0.0052329506573510652
Bill Ballou,Edgar Martinez,0,0,0.0073760265891798646
Bob Herzog,Edgar Martinez,1,1,0.005096494536245025
Bob Hohler,Edgar Martinez,0,1,0.0049645388760953006
Bob Klapisch,Edgar Martinez,1,1,0.0029467647339684148
Bob Nightengale,Edgar Martinez,0,0,0.00077019719635439197
Bob Padecky,Edgar Martinez,0,0,0.0084455801772545819
Bob Ryan,Edgar Martinez,1,1,0.0032412290324539293
Brendan Roberts,Edgar Martinez,0,0,0.0032950373721181651
Brian Costello,Edgar Martinez,0,0,0.00027733088291376191
Bruce Jenkins,Edgar Martinez,1,1,0.0062881025426022074
Bruce Miles,Edgar Martinez,1,1,0.0052884495072036235
C Trent Rosecrans,Edgar Martinez,0,1,0.0046227416319928024
Carl Steward,Edgar Martinez,0,0,0.0074955813164076755
Carlos Frias,Edgar Martinez,0,0,0.0014168995596673571
Chris Assenheimer,Edgar Martinez,0,1,0.012800161254361737
Chris Bahr,Edgar Martinez,1,1,0.0052884495072036235
Chris DeLuca,Edgar Martinez,0,1,0.0065696083893461822
Claire Smith,Edgar Martinez,1,1,0.014243688540911159
Dan Gelston,Edgar Martinez,0,0,0.0056875281941399332
Dan Shaughnessy,Edgar Martinez,0,0,0.009980110852365125
Danny Knobler,Edgar Martinez,0,1,0.0078847724654164918
Dave Albee,Edgar Martinez,0,1,0.0071708540357578758
Dave Campbell,Edgar Martinez,0,0,0.0096766820392201868
Dave Krieger,Edgar Martinez,1,1,0.00098077306400141582
Dave Perkins,Edgar Martinez,0,0,0.0063844992917708784
Dave Reynolds,Edgar Martinez,1,1,0.0058978208916055904
David Ammenheuser,Edgar Martinez,1,1,0.0029467647339684148
David Borges,Edgar Martinez,0,0,0.0077722450337641899
David Lariviere,Edgar Martinez,0,0,0.0084981128824638368
David Lennon,Edgar Martinez,1,1,0.0029467647339684148
David Maril,Edgar Martinez,0,0,0.0064963491246021084
Dejan Kovacevic,Edgar Martinez,0,1,0.0053370718523477745
Derrick Goold,Edgar Martinez,1,1,0.0045691753989740343
Don Burke,Edgar Martinez,1,1,0.0059489173600623174
Doug Padilla,Edgar Martinez,1,1,0.0029467647339684148
Drew Olson,Edgar Martinez,0,1,0.0036057276732984148
Earl Bloom,Edgar Martinez,1,1,-0.0056229587868122507
Ed Hilt,Edgar Martinez,1,1,0.0096916407926756435
Evan Grant,Edgar Martinez,1,1,0.0036722307917943365
Filip Bondy,Edgar Martinez,1,1,0.0046230154844314241
Gabe Lacques,Edgar Martinez,0,0,0.0031686299330505921
Garry Brown,Edgar Martinez,1,1,0.0049992231694057174
Garry D Howard,Edgar Martinez,0,0,0.0057500542564430084
Gene Myers,Edgar Martinez,1,1,0.0071475835325685673
George Willis,Edgar Martinez,0,1,0.0091529699007440648
Gil LeBreton,Edgar Martinez,0,1,0.0059497340096042765
Gordon Wittenmyer,Edgar Martinez,1,1,0.0092963731340210392
Greg Cote,Edgar Martinez,0,1,0.0047908903927001345
Ian OConnor,Edgar Martinez,0,0,0.0071848910152272037
Jack Curry,Edgar Martinez,1,1,0.0046411999226031748
Jack Magruder,Edgar Martinez,0,0,0.0061222934763062557
Jack McCaffery,Edgar Martinez,0,0,0.0089218738959832688
Jay Dunn,Edgar Martinez,1,0,0.014585041611590934
Jay Greenberg,Edgar Martinez,1,1,0.0070694821071439701
Jeff Fletcher,Edgar Martinez,0,1,0.0034406279662232654
Jeff Jacobs,Edgar Martinez,1,1,0.003742602200399982
Jeff Passan,Edgar Martinez,1,1,0.0032089705494330453
Jeff Peek,Edgar Martinez,1,1,0.0052884495072036235
Jeff Schultz,Edgar Martinez,0,1,0.016317121587140455
Jeff Vorva,Edgar Martinez,1,1,0.010264272923649686
Jeffrey Flanagan,Edgar Martinez,0,1,0.0044330891652270069
Jerry Crasnick,Edgar Martinez,1,1,0.0029467647339684148
Jim Molony,Edgar Martinez,1,1,0.0099222117019357303
Jim Street,Edgar Martinez,1,1,0.0080154127749693053
Joe Henderson,Edgar Martinez,0,1,0.0056019985520622687
John Canzano,Edgar Martinez,1,1,0.0052599545470147467
John Delcos,Edgar Martinez,1,1,0.0081728140082058375
John Fay,Edgar Martinez,1,1,0.0036722307917943365
John Harper,Edgar Martinez,1,1,0.0037131912006315173
John Tomase,Edgar Martinez,1,1,0.001749359011620998
Jon Heyman,Edgar Martinez,0,1,-0.0083377386750059512
Jon Morosi,Edgar Martinez,1,1,0.0038266418392554737
Jorge Ebro,Edgar Martinez,0,0,0.0085211164622367979
Jose de Jesus Ortiz,Edgar Martinez,0,0,0.011560210917320906
Josh Dubow,Edgar Martinez,1,1,0.0020008340661437363
Juan Vene,Edgar Martinez,0,0,0.015816350859924326
Karen Guregian,Edgar Martinez,0,0,0.0055512223191625824
Ken Rosenthal,Edgar Martinez,1,1,0.0029467647339684148
Kevin Cooney,Edgar Martinez,0,0,0.011058618735560362
Kevin Kernan,Edgar Martinez,1,1,0.0090955678938144605
Kirby Arnold,Edgar Martinez,1,1,0.0052884495072036235
Larry Brooks,Edgar Martinez,0,1,0.0035572431875753709
Larry Stone,Edgar Martinez,1,1,0.0020008340661437363
Marc Lancaster,Edgar Martinez,1,1,0.0032574550351488867
Marc Topkin,Edgar Martinez,0,0,0.0086096439784165753
Marcos Breton,Edgar Martinez,1,1,0.0020008340661437363
Mark Faller,Edgar Martinez,1,1,0.003742602200399982
Mark Hale,Edgar Martinez,1,1,0.0043923322537010312
Mark Herrmann,Edgar Martinez,0,1,0.01306236706982675
Mark Kreidler,Edgar Martinez,0,0,0.011168972395505093
Mark Newman,Edgar Martinez,0,1,0.01226652960339376
Mark Saxon,Edgar Martinez,0,1,0.006899428200254216
Mel Antonen,Edgar Martinez,1,1,0.0069646775249114787
Michael Silverman,Edgar Martinez,1,1,0.0023353065118800285
Mike Bass,Edgar Martinez,1,1,0.0062441854420994501
Mike Berardino,Edgar Martinez,1,1,0.0039344366072601548
Mike Lefkow,Edgar Martinez,0,0,0.0087797479528004974
Mike Nadel,Edgar Martinez,0,0,0.004391141184515791
Mike Peticca,Edgar Martinez,0,1,0.0083570094153689826
Mike Puma,Edgar Martinez,0,1,0.012528735418858281
Mike Shalin,Edgar Martinez,1,1,0.0074817811240015207
Mike Vaccaro,Edgar Martinez,1,1,0.0029467647339684148
Murray Chass,Edgar Martinez,0,0,0.013488203952791029
Nick Cafardo,Edgar Martinez,0,0,0.0039788269235729477
Nick Pietruszkiewicz,Edgar Martinez,1,1,0.0095211988368454643
Pat Caputo,Edgar Martinez,0,0,0.0033272958551314622
Paul Daugherty,Edgar Martinez,0,0,0.0049452639359456787
Paul Doyle,Edgar Martinez,1,1,0.0020008340661437363
Paul Sullivan,Edgar Martinez,0,0,0.014447367816533453
Paul White,Edgar Martinez,0,1,0.0080091028777475835
Peter Abraham,Edgar Martinez,1,1,0.0051157694764023898
Peter Barzilai,Edgar Martinez,1,1,0.0020008340661437363
Peter Botte,Edgar Martinez,1,1,0.0074014894426099338
Peter Gammons,Edgar Martinez,1,1,0.0053677337496575769
Phil Rogers,Edgar Martinez,0,0,0.0051563732829550662
Randy Miller,Edgar Martinez,0,0,0.011861212531598771
Richard Griffin,Edgar Martinez,0,0,0.0075926357750667065
Richard Justice,Edgar Martinez,1,1,0.004179058828608498
Rick Gosselin,Edgar Martinez,1,1,0.0065165755160199006
Rick Morrissey,Edgar Martinez,0,0,0.01201786165403731
Rick Plumlee,Edgar Martinez,0,1,0.0046227416319928024
Rob Maaddi,Edgar Martinez,0,0,0.00027733088291376191
Rob Rains,Edgar Martinez,0,0,0.0094802803259786874
Roberto Colon,Edgar Martinez,1,1,-0.0004501998629514343
Roch Kubatko,Edgar Martinez,1,1,0.0069646775249114787
Roger Mooney,Edgar Martinez,1,1,0.004952957993012163
Roger Rubin,Edgar Martinez,1,1,0.0070562489112260453
Scot Gregor,Edgar Martinez,0,1,0.0064640907204153121
Scott Bordow,Edgar Martinez,1,1,0.0022722599016456757
Scott Lauber,Edgar Martinez,1,1,0.0051157694764023898
Scott Miller,Edgar Martinez,0,1,0.010582069585481016
Scott Priestle,Edgar Martinez,1,1,0.0023353065118800285
Shi Davidi,Edgar Martinez,0,0,0.009772180806960613
Steve Buckley,Edgar Martinez,1,1,0.0046745261748456449
Steve Politi,Edgar Martinez,0,1,0.0065516927427198262
Steve Popper,Edgar Martinez,1,1,0.0051157694764023898
Steve Simmons,Edgar Martinez,1,1,0.0067046509971726686
Steve Wine,Edgar Martinez,0,0,0.0063839870502155737
Steven Gietschier,Edgar Martinez,1,1,0.007920413459804208
Steven Marcus,Edgar Martinez,0,0,0.013225998137326053
TR Sullivan,Edgar Martinez,0,0,0.0019453352162843223
Terence Moore,Edgar Martinez,0,0,0.012238958717237078
Thom Loverro,Edgar Martinez,1,1,0.0057625827858595524
Tim Cowlishaw,Edgar Martinez,1,1,0.0046089414395866614
Tim Kawakami,Edgar Martinez,0,1,0.0029605649263745697
Tom DAngelo,Edgar Martinez,0,0,0.0034941965773426223
Tom Dienhart,Edgar Martinez,0,1,0.0062389603474025217
Tom Keegan,Edgar Martinez,1,1,0.0056491456960235491
Tom Verducci,Edgar Martinez,0,1,0.0054075567595809589
Tony Massarotti,Edgar Martinez,1,1,0.011732635626127365
Tracy Ringolsby,Edgar Martinez,0,0,0.0091384830818694446
Troy Renck,Edgar Martinez,1,1,0.0036722307917943365
Adam Rubin,Fred McGriff,0,0,0.0074955813164076755
Alan Greenwood,Fred McGriff,0,0,0.0047415975263155061
Andrew Call,Fred McGriff,0,0,0.0034803963849362454
Anonymous,Fred McGriff,0,0,0.0095610232158796268
Arnie Stapleton,Fred McGriff,0,0,0.0052884495072036235
Art Davidson,Fred McGriff,0,0,0.0085211164622367979
Art Martone,Fred McGriff,0,0,0.0032807296811267423
Aurelio Moreno,Fred McGriff,0,0,0.0025141944412510834
Barry Bloom,Fred McGriff,0,0,0.0062196854072455697
Barry Rozner,Fred McGriff,0,0,-0.0095448280882920369
Bernie Lincicome,Fred McGriff,0,0,0.0025527694126856416
Bernie Wilson,Fred McGriff,1,0,0.0052329506573510652
Bill Ballou,Fred McGriff,0,0,0.0073760265891798646
Bob Herzog,Fred McGriff,0,0,0.005096494536245025
Bob Hohler,Fred McGriff,0,0,0.0049645388760953006
Bob Klapisch,Fred McGriff,0,0,0.0029467647339684148
Bob Nightengale,Fred McGriff,1,1,0.00077019719635439197
Bob Padecky,Fred McGriff,0,0,0.0084455801772545819
Bob Ryan,Fred McGriff,0,0,0.0032412290324539293
Brendan Roberts,Fred McGriff,0,0,0.0032950373721181651
Brian Costello,Fred McGriff,0,0,0.00027733088291376191
Bruce Jenkins,Fred McGriff,0,0,0.0062881025426022074
Bruce Miles,Fred McGriff,0,0,0.0052884495072036235
C Trent Rosecrans,Fred McGriff,0,0,0.0046227416319928024
Carl Steward,Fred McGriff,0,0,0.0074955813164076755
Carlos Frias,Fred McGriff,0,0,0.0014168995596673571
Chris Assenheimer,Fred McGriff,0,0,0.012800161254361737
Chris Bahr,Fred McGriff,0,0,0.0052884495072036235
Chris DeLuca,Fred McGriff,0,0,0.0065696083893461822
Claire Smith,Fred McGriff,0,0,0.014243688540911159
Dan Gelston,Fred McGriff,0,0,0.0056875281941399332
Dan Shaughnessy,Fred McGriff,0,0,0.009980110852365125
Danny Knobler,Fred McGriff,0,0,0.0078847724654164918
Dave Albee,Fred McGriff,0,0,0.0071708540357578758
Dave Campbell,Fred McGriff,0,0,0.0096766820392201868
Dave Krieger,Fred McGriff,0,0,0.00098077306400141582
Dave Perkins,Fred McGriff,0,0,0.0063844992917708784
Dave Reynolds,Fred McGriff,0,0,0.0058978208916055904
David Ammenheuser,Fred McGriff,0,0,0.0029467647339684148
David Borges,Fred McGriff,0,0,0.0077722450337641899
David Lariviere,Fred McGriff,1,1,0.0084981128824638368
David Lennon,Fred McGriff,0,0,0.0029467647339684148
David Maril,Fred McGriff,0,0,0.0064963491246021084
Dejan Kovacevic,Fred McGriff,0,0,0.0053370718523477745
Derrick Goold,Fred McGriff,0,0,0.0045691753989740343
Don Burke,Fred McGriff,0,0,0.0059489173600623174
Doug Padilla,Fred McGriff,0,0,0.0029467647339684148
Drew Olson,Fred McGriff,0,0,0.0036057276732984148
Earl Bloom,Fred McGriff,0,1,-0.0056229587868122507
Ed Hilt,Fred McGriff,1,1,0.0096916407926756435
Evan Grant,Fred McGriff,0,0,0.0036722307917943365
Filip Bondy,Fred McGriff,0,0,0.0046230154844314241
Gabe Lacques,Fred McGriff,0,0,0.0031686299330505921
Garry Brown,Fred McGriff,0,1,0.0049992231694057174
Garry D Howard,Fred McGriff,0,0,0.0057500542564430084
Gene Myers,Fred McGriff,1,0,0.0071475835325685673
George Willis,Fred McGriff,1,1,0.0091529699007440648
Gil LeBreton,Fred McGriff,0,0,0.0059497340096042765
Gordon Wittenmyer,Fred McGriff,0,0,0.0092963731340210392
Greg Cote,Fred McGriff,0,0,0.0047908903927001345
Ian OConnor,Fred McGriff,0,0,0.0071848910152272037
Jack Curry,Fred McGriff,0,0,0.0046411999226031748
Jack Magruder,Fred McGriff,0,0,0.0061222934763062557
Jack McCaffery,Fred McGriff,0,0,0.0089218738959832688
Jay Dunn,Fred McGriff,1,1,0.014585041611590934
Jay Greenberg,Fred McGriff,0,0,0.0070694821071439701
Jeff Fletcher,Fred McGriff,0,0,0.0034406279662232654
Jeff Jacobs,Fred McGriff,0,0,0.003742602200399982
Jeff Passan,Fred McGriff,0,0,0.0032089705494330453
Jeff Peek,Fred McGriff,0,0,0.0052884495072036235
Jeff Schultz,Fred McGriff,1,1,0.016317121587140455
Jeff Vorva,Fred McGriff,0,0,0.010264272923649686
Jeffrey Flanagan,Fred McGriff,0,0,0.0044330891652270069
Jerry Crasnick,Fred McGriff,0,0,0.0029467647339684148
Jim Molony,Fred McGriff,0,0,0.0099222117019357303
Jim Street,Fred McGriff,0,0,0.0080154127749693053
Joe Henderson,Fred McGriff,1,1,0.0056019985520622687
John Canzano,Fred McGriff,0,1,0.0052599545470147467
John Delcos,Fred McGriff,1,1,0.0081728140082058375
John Fay,Fred McGriff,0,0,0.0036722307917943365
John Harper,Fred McGriff,0,1,0.0037131912006315173
John Tomase,Fred McGriff,0,0,0.001749359011620998
Jon Heyman,Fred McGriff,1,1,-0.0083377386750059512
Jon Morosi,Fred McGriff,0,0,0.0038266418392554737
Jorge Ebro,Fred McGriff,0,0,0.0085211164622367979
Jose de Jesus Ortiz,Fred McGriff,0,0,0.011560210917320906
Josh Dubow,Fred McGriff,0,0,0.0020008340661437363
Juan Vene,Fred McGriff,0,1,0.015816350859924326
Karen Guregian,Fred McGriff,0,0,0.0055512223191625824
Ken Rosenthal,Fred McGriff,0,0,0.0029467647339684148
Kevin Cooney,Fred McGriff,1,0,0.011058618735560362
Kevin Kernan,Fred McGriff,1,1,0.0090955678938144605
Kirby Arnold,Fred McGriff,0,0,0.0052884495072036235
Larry Brooks,Fred McGriff,0,0,0.0035572431875753709
Larry Stone,Fred McGriff,0,0,0.0020008340661437363
Marc Lancaster,Fred McGriff,0,0,0.0032574550351488867
Marc Topkin,Fred McGriff,1,1,0.0086096439784165753
Marcos Breton,Fred McGriff,0,0,0.0020008340661437363
Mark Faller,Fred McGriff,0,0,0.003742602200399982
Mark Hale,Fred McGriff,0,0,0.0043923322537010312
Mark Herrmann,Fred McGriff,0,0,0.01306236706982675
Mark Kreidler,Fred McGriff,0,0,0.011168972395505093
Mark Newman,Fred McGriff,0,0,0.01226652960339376
Mark Saxon,Fred McGriff,0,0,0.006899428200254216
Mel Antonen,Fred McGriff,1,0,0.0069646775249114787
Michael Silverman,Fred McGriff,0,0,0.0023353065118800285
Mike Bass,Fred McGriff,0,0,0.0062441854420994501
Mike Berardino,Fred McGriff,0,0,0.0039344366072601548
Mike Lefkow,Fred McGriff,0,0,0.0087797479528004974
Mike Nadel,Fred McGriff,0,0,0.004391141184515791
Mike Peticca,Fred McGriff,1,1,0.0083570094153689826
Mike Puma,Fred McGriff,0,0,0.012528735418858281
Mike Shalin,Fred McGriff,0,0,0.0074817811240015207
Mike Vaccaro,Fred McGriff,0,0,0.0029467647339684148
Murray Chass,Fred McGriff,0,0,0.013488203952791029
Nick Cafardo,Fred McGriff,0,0,0.0039788269235729477
Nick Pietruszkiewicz,Fred McGriff,0,0,0.0095211988368454643
Pat Caputo,Fred McGriff,0,0,0.0033272958551314622
Paul Daugherty,Fred McGriff,0,0,0.0049452639359456787
Paul Doyle,Fred McGriff,0,0,0.0020008340661437363
Paul Sullivan,Fred McGriff,0,0,0.014447367816533453
Paul White,Fred McGriff,0,0,0.0080091028777475835
Peter Abraham,Fred McGriff,0,0,0.0051157694764023898
Peter Barzilai,Fred McGriff,0,0,0.0020008340661437363
Peter Botte,Fred McGriff,1,1,0.0074014894426099338
Peter Gammons,Fred McGriff,1,0,0.0053677337496575769
Phil Rogers,Fred McGriff,0,0,0.0051563732829550662
Randy Miller,Fred McGriff,1,1,0.011861212531598771
Richard Griffin,Fred McGriff,0,0,0.0075926357750667065
Richard Justice,Fred McGriff,0,0,0.004179058828608498
Rick Gosselin,Fred McGriff,0,0,0.0065165755160199006
Rick Morrissey,Fred McGriff,0,0,0.01201786165403731
Rick Plumlee,Fred McGriff,0,0,0.0046227416319928024
Rob Maaddi,Fred McGriff,0,0,0.00027733088291376191
Rob Rains,Fred McGriff,0,0,0.0094802803259786874
Roberto Colon,Fred McGriff,0,0,-0.0004501998629514343
Roch Kubatko,Fred McGriff,1,0,0.0069646775249114787
Roger Mooney,Fred McGriff,1,1,0.004952957993012163
Roger Rubin,Fred McGriff,0,0,0.0070562489112260453
Scot Gregor,Fred McGriff,0,0,0.0064640907204153121
Scott Bordow,Fred McGriff,0,0,0.0022722599016456757
Scott Lauber,Fred McGriff,0,0,0.0051157694764023898
Scott Miller,Fred McGriff,1,1,0.010582069585481016
Scott Priestle,Fred McGriff,0,0,0.0023353065118800285
Shi Davidi,Fred McGriff,0,0,0.009772180806960613
Steve Buckley,Fred McGriff,1,0,0.0046745261748456449
Steve Politi,Fred McGriff,1,0,0.0065516927427198262
Steve Popper,Fred McGriff,0,0,0.0051157694764023898
Steve Simmons,Fred McGriff,0,0,0.0067046509971726686
Steve Wine,Fred McGriff,0,0,0.0063839870502155737
Steven Gietschier,Fred McGriff,1,1,0.007920413459804208
Steven Marcus,Fred McGriff,0,0,0.013225998137326053
TR Sullivan,Fred McGriff,1,1,0.0019453352162843223
Terence Moore,Fred McGriff,1,1,0.012238958717237078
Thom Loverro,Fred McGriff,1,1,0.0057625827858595524
Tim Cowlishaw,Fred McGriff,0,0,0.0046089414395866614
Tim Kawakami,Fred McGriff,0,0,0.0029605649263745697
Tom DAngelo,Fred McGriff,0,0,0.0034941965773426223
Tom Dienhart,Fred McGriff,0,0,0.0062389603474025217
Tom Keegan,Fred McGriff,0,0,0.0056491456960235491
Tom Verducci,Fred McGriff,1,1,0.0054075567595809589
Tony Massarotti,Fred McGriff,0,0,0.011732635626127365
Tracy Ringolsby,Fred McGriff,0,1,0.0091384830818694446
Troy Renck,Fred McGriff,0,0,0.0036722307917943365
Adam Rubin,Gary Sheffield,0,0,0.0074955813164076755
Alan Greenwood,Gary Sheffield,0,0,0.0047415975263155061
Andrew Call,Gary Sheffield,0,0,0.0034803963849362454
Anonymous,Gary Sheffield,0,0,0.0095610232158796268
Arnie Stapleton,Gary Sheffield,0,0,0.0052884495072036235
Art Davidson,Gary Sheffield,0,0,0.0085211164622367979
Art Martone,Gary Sheffield,1,1,0.0032807296811267423
Aurelio Moreno,Gary Sheffield,0,0,0.0025141944412510834
Barry Bloom,Gary Sheffield,0,0,0.0062196854072455697
Barry Rozner,Gary Sheffield,0,0,-0.0095448280882920369
Bernie Lincicome,Gary Sheffield,0,0,0.0025527694126856416
Bernie Wilson,Gary Sheffield,1,0,0.0052329506573510652
Bill Ballou,Gary Sheffield,0,0,0.0073760265891798646
Bob Herzog,Gary Sheffield,0,1,0.005096494536245025
Bob Hohler,Gary Sheffield,0,0,0.0049645388760953006
Bob Klapisch,Gary Sheffield,0,0,0.0029467647339684148
Bob Nightengale,Gary Sheffield,1,1,0.00077019719635439197
Bob Padecky,Gary Sheffield,0,0,0.0084455801772545819
Bob Ryan,Gary Sheffield,0,0,0.0032412290324539293
Brendan Roberts,Gary Sheffield,0,0,0.0032950373721181651
Brian Costello,Gary Sheffield,1,1,0.00027733088291376191
Bruce Jenkins,Gary Sheffield,0,0,0.0062881025426022074
Bruce Miles,Gary Sheffield,0,0,0.0052884495072036235
C Trent Rosecrans,Gary Sheffield,0,0,0.0046227416319928024
Carl Steward,Gary Sheffield,0,0,0.0074955813164076755
Carlos Frias,Gary Sheffield,0,0,0.0014168995596673571
Chris Assenheimer,Gary Sheffield,0,0,0.012800161254361737
Chris Bahr,Gary Sheffield,0,0,0.0052884495072036235
Chris DeLuca,Gary Sheffield,0,0,0.0065696083893461822
Claire Smith,Gary Sheffield,0,0,0.014243688540911159
Dan Gelston,Gary Sheffield,0,0,0.0056875281941399332
Dan Shaughnessy,Gary Sheffield,0,0,0.009980110852365125
Danny Knobler,Gary Sheffield,0,0,0.0078847724654164918
Dave Albee,Gary Sheffield,0,0,0.0071708540357578758
Dave Campbell,Gary Sheffield,0,0,0.0096766820392201868
Dave Krieger,Gary Sheffield,1,1,0.00098077306400141582
Dave Perkins,Gary Sheffield,0,0,0.0063844992917708784
Dave Reynolds,Gary Sheffield,0,0,0.0058978208916055904
David Ammenheuser,Gary Sheffield,0,0,0.0029467647339684148
David Borges,Gary Sheffield,0,0,0.0077722450337641899
David Lariviere,Gary Sheffield,1,1,0.0084981128824638368
David Lennon,Gary Sheffield,0,0,0.0029467647339684148
David Maril,Gary Sheffield,0,0,0.0064963491246021084
Dejan Kovacevic,Gary Sheffield,0,0,0.0053370718523477745
Derrick Goold,Gary Sheffield,0,0,0.0045691753989740343
Don Burke,Gary Sheffield,0,0,0.0059489173600623174
Doug Padilla,Gary Sheffield,0,0,0.0029467647339684148
Drew Olson,Gary Sheffield,0,0,0.0036057276732984148
Earl Bloom,Gary Sheffield,0,0,-0.0056229587868122507
Ed Hilt,Gary Sheffield,0,0,0.0096916407926756435
Evan Grant,Gary Sheffield,0,0,0.0036722307917943365
Filip Bondy,Gary Sheffield,0,0,0.0046230154844314241
Gabe Lacques,Gary Sheffield,1,1,0.0031686299330505921
Garry Brown,Gary Sheffield,0,0,0.0049992231694057174
Garry D Howard,Gary Sheffield,1,1,0.0057500542564430084
Gene Myers,Gary Sheffield,0,0,0.0071475835325685673
George Willis,Gary Sheffield,1,1,0.0091529699007440648
Gil LeBreton,Gary Sheffield,0,0,0.0059497340096042765
Gordon Wittenmyer,Gary Sheffield,0,0,0.0092963731340210392
Greg Cote,Gary Sheffield,1,1,0.0047908903927001345
Ian OConnor,Gary Sheffield,0,0,0.0071848910152272037
Jack Curry,Gary Sheffield,0,0,0.0046411999226031748
Jack Magruder,Gary Sheffield,0,1,0.0061222934763062557
Jack McCaffery,Gary Sheffield,0,0,0.0089218738959832688
Jay Dunn,Gary Sheffield,0,0,0.014585041611590934
Jay Greenberg,Gary Sheffield,0,0,0.0070694821071439701
Jeff Fletcher,Gary Sheffield,1,0,0.0034406279662232654
Jeff Jacobs,Gary Sheffield,0,0,0.003742602200399982
Jeff Passan,Gary Sheffield,0,0,0.0032089705494330453
Jeff Peek,Gary Sheffield,0,0,0.0052884495072036235
Jeff Schultz,Gary Sheffield,0,0,0.016317121587140455
Jeff Vorva,Gary Sheffield,0,0,0.010264272923649686
Jeffrey Flanagan,Gary Sheffield,0,0,0.0044330891652270069
Jerry Crasnick,Gary Sheffield,0,0,0.0029467647339684148
Jim Molony,Gary Sheffield,0,0,0.0099222117019357303
Jim Street,Gary Sheffield,0,0,0.0080154127749693053
Joe Henderson,Gary Sheffield,0,0,0.0056019985520622687
John Canzano,Gary Sheffield,0,1,0.0052599545470147467
John Delcos,Gary Sheffield,0,0,0.0081728140082058375
John Fay,Gary Sheffield,0,0,0.0036722307917943365
John Harper,Gary Sheffield,1,0,0.0037131912006315173
John Tomase,Gary Sheffield,1,1,0.001749359011620998
Jon Heyman,Gary Sheffield,0,0,-0.0083377386750059512
Jon Morosi,Gary Sheffield,0,0,0.0038266418392554737
Jorge Ebro,Gary Sheffield,0,0,0.0085211164622367979
Jose de Jesus Ortiz,Gary Sheffield,0,0,0.011560210917320906
Josh Dubow,Gary Sheffield,0,0,0.0020008340661437363
Juan Vene,Gary Sheffield,0,0,0.015816350859924326
Karen Guregian,Gary Sheffield,0,0,0.0055512223191625824
Ken Rosenthal,Gary Sheffield,0,0,0.0029467647339684148
Kevin Cooney,Gary Sheffield,0,0,0.011058618735560362
Kevin Kernan,Gary Sheffield,1,1,0.0090955678938144605
Kirby Arnold,Gary Sheffield,0,0,0.0052884495072036235
Larry Brooks,Gary Sheffield,0,1,0.0035572431875753709
Larry Stone,Gary Sheffield,0,0,0.0020008340661437363
Marc Lancaster,Gary Sheffield,0,0,0.0032574550351488867
Marc Topkin,Gary Sheffield,1,1,0.0086096439784165753
Marcos Breton,Gary Sheffield,0,0,0.0020008340661437363
Mark Faller,Gary Sheffield,0,0,0.003742602200399982
Mark Hale,Gary Sheffield,0,0,0.0043923322537010312
Mark Herrmann,Gary Sheffield,0,0,0.01306236706982675
Mark Kreidler,Gary Sheffield,0,0,0.011168972395505093
Mark Newman,Gary Sheffield,0,0,0.01226652960339376
